professor_name,prof_gender_finalized,department_name_clean,department_domain,star_rating,star_rating_category,comments,comments_original,comments_scrubbed,comments_original_neg,comments_scrubbed_neg
Menh-Chih  Su,male,Chemistry,STEM,2.4,poor,"Dr Su rushes everything, teaches a subject once and expects it to be ingrained, doesnt answer question throughly, will not give you the time of day to help, tests on material that was never taught, and overall is just very unclear. His tests are ridiculous, way to hard. I expected that taking an intro course would prepare me, but i was wrong. :(",dr su rush teach subject expect ingrain doesnt answer question throughly not time day help test material never teach overall just very unclear his test ridiculous way hard expect take intro course prepare wrong,dr su rush teach subject expect ingrain doesnt answer question throughly not time day help test material never teach overall just very unclear test ridiculous way hard expect take intro course prepare wrong,dr su rush teach subject expect ingrain doesnt answer question throughly not NEG_time day help test material never NEG_teach overall just very unclear his test ridiculous way hard expect take intro course prepare wrong,dr su rush teach subject expect ingrain doesnt answer question throughly not NEG_time day help test material never NEG_teach overall just very unclear test ridiculous way hard expect take intro course prepare wrong
Menh-Chih  Su,male,Chemistry,STEM,2.4,poor,"I hated this class. The HW was very time consuming. The tests are long and very difficult and my class only had 50min. to complete them. I am not a stupid person but his condescending attitude made me feel as though I am. I had to pay an amazing tutor $20 an hour just to get a C in this class. Hes not a mean person, just a bad teacher.",hat class hw very time consume test long very difficult class 50min complete not stupid person his condescend attitude feel pay amaze tutor 20 hour just c class he not mean person just bad teacher,hat class hw very time consume test long very difficult class 50min complete not stupid person condescend attitude feel pay amaze tutor 20 hour just c class not mean person just bad teacher,hat class hw very time consume test long very difficult class 50min complete not NEG_stupid person his condescend attitude feel pay amaze tutor 20 hour just c class he not NEG_mean person just bad teacher,hat class hw very time consume test long very difficult class 50min complete not NEG_stupid person condescend attitude feel pay amaze tutor 20 hour just c class not NEG_mean person just bad teacher
Theadore  Rice,male,Mathematics,STEM,2.3,poor,"Although he\'s difficult to understand and so is his writing, he\'s a brilliant guy who simply wants students to learn and enjoy his class. The material was tough, but I always seemed to stay interested. Very helpful during office hours. He\'ll also take extra time out of his day to try and help you understand everything.",he difficult understand so his write he brilliant guy simply want student learn enjoy his class material tough stay interest very helpful office hour he extra time his day try help understand,difficult understand so write brilliant simply want student learn enjoy class material tough stay interest very helpful office hour extra time day try help understand,he difficult understand so his write he brilliant guy simply want student learn enjoy his class material tough stay interest very helpful office hour he extra time his day try help understand,difficult understand so write brilliant simply want student learn enjoy class material tough stay interest very helpful office hour extra time day try help understand
Theadore  Rice,male,Mathematics,STEM,2.3,poor,"I couldn\'t stand this class when I took it. He is a nice guy and knows what he\'s talking about, but only if you can understand him. The man has a speech problem and his handwriting is one of the worst I\'ve seen. I don\'t know how I passed. I didn\'t learn anything and napped most days and STILL got a B.",not stand class take he nice guy know he talk understand him man speech problem his handwrite worst see not know pas do not learn nap day get b,not stand class take nice know talk understand speech problem handwrite worst see not know pas do not learn nap day get b,not NEG_stand class take he nice guy know he talk understand him man speech problem his handwrite worst see not NEG_know pas do not NEG_learn nap day get b,not NEG_stand class take nice know talk understand speech problem handwrite worst see not NEG_know pas do not NEG_learn nap day get b
Bree  Zuckerman,female,Political Science,STEM,2.4,poor,"All of those negative comments below must come from totally lazy dumb-asses. This is a college class, not the Tonight Show where you expect to be entertained.I found the class very rewarding. This professor is extremely well-prepared, and yes, soft-spoken. To do well, you have to study hard, that\'s it.",negative comment come totally lazy dumbass college class not tonight expect entertainedi class very reward professor extremely wellprepared yes softspoken study hard,negative comment come totally lazy dumbass college class not tonight expect entertainedi class very reward professor extremely wellprepared yes softspoken study hard,negative comment come totally lazy dumbass college class not NEG_tonight expect entertainedi class very reward professor extremely wellprepared yes softspoken study hard,negative comment come totally lazy dumbass college class not NEG_tonight expect entertainedi class very reward professor extremely wellprepared yes softspoken study hard
Bree  Zuckerman,female,Political Science,STEM,2.4,poor,"Condescending and boring. ""Answers"" questions with questions. Awful reading material assigned as though students have no other obligations or classes except hers. Tests are akin to a bad joke. Having a graduate degree doesn\'t mean one can or should be teaching. Effectively squashes any interest in IR/IC you have before taking her class. Stay away.",condescend bore answer question question awful read material assign student no obligation class hers test akin bad joke have graduate degree do not mean teach effectively squash iric take her class stay away,condescend bore answer question question awful read material assign student no obligation class test akin bad joke have graduate degree do not mean teach effectively squash iric take class stay away,condescend bore answer question question awful read material assign student no NEG_obligation class hers test akin bad joke have graduate degree do not NEG_mean teach effectively squash iric take her class stay away,condescend bore answer question question awful read material assign student no NEG_obligation class test akin bad joke have graduate degree do not NEG_mean teach effectively squash iric take class stay away
Bree  Zuckerman,female,Political Science,STEM,2.4,poor,"Cont Int\'l Conflict is the name of the course, but it\'s anything but that! It\'s true that she knows her African politics and conflicts, but THAT\'S IT! She has no knowledge of conflicts elsewhere in the world. Two tests of two essays each and one 7-10pg paper at the end.She\'s very nice, but she is too shy for the job.Her classes are pretty boring.",cont intl conflict course true she know her african politics conflict she no knowledge conflict world test essay 710pg paper endshe very nice she too shy jobher class pretty bore,cont intl conflict course true know african politics conflict no knowledge conflict world test essay 710pg paper endshe very nice too shy jobher class pretty bore,cont intl conflict course true she know her african politics conflict she no NEG_knowledge conflict world test essay 710pg paper endshe very nice she too shy jobher class pretty bore,cont intl conflict course true know african politics conflict no NEG_knowledge conflict world test essay 710pg paper endshe very nice too shy jobher class pretty bore
Bree  Zuckerman,female,Political Science,STEM,2.4,poor,"Terrible professor. Acts like a child trying to present in front of the class. The class was about international conflict and when a student asked ""what\'s the u.s foreign policy,"" she did NOT KNOW THE ANSWER! More than half the class dropped her, including me. Reading material is boring and useless. She really should not be allowed to teach.",terrible professor act like child try present class class international conflict student ask foreign policy she do not know answer half class drop her include read material bore useless she really not allow teach,terrible professor act like child try present class class international conflict student ask foreign policy do not know answer half class drop include read material bore useless really not allow teach,terrible professor act like child try present class class international conflict student ask foreign policy she do not NEG_know answer half class drop her include read material bore useless she really not NEG_allow teach,terrible professor act like child try present class class international conflict student ask foreign policy do not NEG_know answer half class drop include read material bore useless really not NEG_allow teach
Bree  Zuckerman,female,Political Science,STEM,2.4,poor,Yea if you are lazy dont take this class but if you wanna learn it is great. U have to read a lot but is interesting and she is really nice and helpful.,yea lazy dont class wanna learn great u read lot interest she really nice helpful,yea lazy dont class wanna learn great u read lot interest really nice helpful,yea lazy dont class wanna learn great u read lot interest she really nice helpful,yea lazy dont class wanna learn great u read lot interest really nice helpful
Bree  Zuckerman,female,Political Science,STEM,2.4,poor,"Boring Class, too much to read, too many assignmens and when somebody asks something, she asks back, instead of givin a clear answer, and spect u 2 do small definitions aut of those loooong readigs. Takes attendance every class",bore class too read too assignmens somebody ask she ask instead givin clear answer spect u 2 small definition aut loooong readigs take attendance class,bore class too read too assignmens somebody ask ask instead givin clear answer spect u 2 small definition aut loooong readigs take attendance class,bore class too read too assignmens somebody ask she ask instead givin clear answer spect u 2 small definition aut loooong readigs take attendance class,bore class too read too assignmens somebody ask ask instead givin clear answer spect u 2 small definition aut loooong readigs take attendance class
Bree  Zuckerman,female,Political Science,STEM,2.4,poor,"she moves her legs as a shy kid when has to talk in front of everybody, and the readings for every clas are very long, then you have to make a paper out of that reading. She do not speak fluently, she knows the subject, but do not know how to say it. The final paper is long too. So take her if u r just taking one class and have time for long readin",she move her leg shy kid talk everybody reading clas very long make paper read she not speak fluently she know subject not know say final paper long too so her u r just take class time long readin,move leg shy kid talk everybody reading clas very long make paper read not speak fluently know subject not know say final paper long too so u r just take class time long readin,she move her leg shy kid talk everybody reading clas very long make paper read she not NEG_speak fluently she know subject not NEG_know say final paper long too so her u r just take class time long readin,move leg shy kid talk everybody reading clas very long make paper read not NEG_speak fluently know subject not NEG_know say final paper long too so u r just take class time long readin
Bree  Zuckerman,female,Political Science,STEM,2.4,poor,"This professor behaves as a 5 year old kid when has to talk in front of everybody, plus is not clear what she says because is saying the same thing ten times and do not move forward. A loooooot of reading, and assignments. she should understand that we have other courses in which we have to read books too. The course requirements are too strict,",professor behave 5 year old kid talk everybody plus not clear she say say thing time not forward loooooot read assignment she understand course read book too course requirement too strict,professor behave 5 year old kid talk everybody plus not clear say say thing time not forward loooooot read assignment understand course read book too course requirement too strict,professor behave 5 year old kid talk everybody plus not NEG_clear she say say thing time not NEG_forward loooooot read assignment she understand course read book too course requirement too strict,professor behave 5 year old kid talk everybody plus not NEG_clear say say thing time not NEG_forward loooooot read assignment understand course read book too course requirement too strict
Linda  Roberts,female,Mathematics,STEM,1.6,poor,Anybody who doesn\'t like her is a whiner. She expects us to work and most people don\'t want to. I came back to school at age 39 and she helped me ease my way back in to math. Her class helped me to prepare for college because most of my classes since then have been much easier. VERY sympathetic person and very personable. I cried when I left!,anybody do not like her whiner she expect work people not want come school age 39 she help ease way math her class help prepare college class easier very sympathetic person very personable cry leave,anybody do not like whiner expect work people not want come school age 39 help ease way math class help prepare college class easier very sympathetic person very personable cry leave,anybody do not NEG_like her whiner she expect work people not NEG_want come school age 39 she help ease way math her class help prepare college class easier very sympathetic person very personable cry leave,anybody do not NEG_like whiner expect work people not NEG_want come school age 39 help ease way math class help prepare college class easier very sympathetic person very personable cry leave
Linda  Roberts,female,Mathematics,STEM,1.6,poor,"Professor Roberts shouldn\'t even be a PROFESSOR!!! She can not teach,very rude,sarcastic and not caring about her students Why is she still there? I\'ve only been in college for two quarters and I only pray not to get another teacher like her. I had to drop the course, couldn\'t understand a word she was saying, and she didn\'t like answering quest",professor robert not professor she not teachvery rudesarcastic not care her student she college quarter pray not teacher like her drop course not understand word she say she do not like answer quest,professor robert not professor not teachvery rudesarcastic not care student college quarter pray not teacher like drop course not understand word say do not like answer quest,professor robert not NEG_professor she not NEG_teachvery rudesarcastic not NEG_care her student she college quarter pray not NEG_teacher like her drop course not NEG_understand word she say she do not NEG_like answer quest,professor robert not NEG_professor not NEG_teachvery rudesarcastic not NEG_care student college quarter pray not NEG_teacher like drop course not NEG_understand word say do not NEG_like answer quest
Linda  Roberts,female,Mathematics,STEM,1.6,poor,"should not be teaching give wrong information , unclear directions. way to much homework. Truly a disgrace to this school.",not teach wrong information unclear direction way homework truly disgrace school,not teach wrong information unclear direction way homework truly disgrace school,not NEG_teach wrong information unclear direction way homework truly disgrace school,not NEG_teach wrong information unclear direction way homework truly disgrace school
Linda  Roberts,female,Mathematics,STEM,1.6,poor,"She is the worse professor I have ever had in my college career. She is uncaring, not clear on her directions, she can\'t teach. I had to go to outside internet sources to try to understand what she was talking about and to teach myself since she was so bad at it and made no sense. She should not be a college teacher I failed, mostly due to her!",she worse professor college career she uncaring not clear her direction she not teach outside internet source try understand she talk teach she so bad no sense she not college teacher fail her,worse professor college career uncaring not clear direction not teach outside internet source try understand talk teach so bad no sense not college teacher fail,she worse professor college career she uncaring not NEG_clear her direction she not NEG_teach outside internet source try understand she talk teach she so bad no NEG_sense she not NEG_college teacher fail her,worse professor college career uncaring not NEG_clear direction not NEG_teach outside internet source try understand talk teach so bad no NEG_sense not NEG_college teacher fail
Linda  Roberts,female,Mathematics,STEM,1.6,poor,i am slow at math i have to admit. i also know that people drop classes for personal reasons. but when 75% of the class has a failing grade the teacher has to take alot on the blame.,slow math admit know people drop class personal reason 75 class fail grade teacher alot blame,slow math admit know people drop class personal reason 75 class fail grade teacher alot blame,slow math admit know people drop class personal reason 75 class fail grade teacher alot blame,slow math admit know people drop class personal reason 75 class fail grade teacher alot blame
Linda  Roberts,female,Mathematics,STEM,1.6,poor,"One of the worst teachers I\'ve ever had at Columbus State, she expects her students to fail.",worst teacher columbus state she expect her student fail,worst teacher columbus state expect student fail,worst teacher columbus state she expect her student fail,worst teacher columbus state expect student fail
Linda  Roberts,female,Mathematics,STEM,1.6,poor,"This professor has no interest in her students. No extra credit, tons of HW and very cold and cruel. 6 of 22 students are left for this quarter. She\'s sarcastic and offers very little help.",professor no her student no extra credit ton hw very cold cruel 6 22 student leave quarter she sarcastic offer very little help,professor no student no extra credit ton hw very cold cruel 6 22 student leave quarter sarcastic offer very little help,professor no NEG_her student no NEG_extra credit ton hw very cold cruel 6 22 student leave quarter she sarcastic offer very little help,professor no NEG_student no NEG_extra credit ton hw very cold cruel 6 22 student leave quarter sarcastic offer very little help
Linda  Roberts,female,Mathematics,STEM,1.6,poor,"Does not offer any help, gives you tons and tons of homework, does not accept late work no matter what the excuse is. Does not offer any extra credit.",do not offer help give ton ton homework do not accept late work no matter excuse do not offer extra credit,do not offer help give ton ton homework do not accept late work no matter excuse do not offer extra credit,do not NEG_offer help give ton ton homework do not NEG_accept late work no NEG_matter excuse do not NEG_offer extra credit,do not NEG_offer help give ton ton homework do not NEG_accept late work no NEG_matter excuse do not NEG_offer extra credit
Ewa  Orbeck,female,Health Science,STEM,1.0,poor,She is part of the OTHA Department responsible for teaching Anatomy & Physiology 1 & 2. She has got to be the worse teacher ever..if you can actually call that teaching! If you need an informed lecture...forget this class cause you won\'t get it. You basically teach yourself this extremely hard subject.,she otha department responsible teach anatomy physiology 1 2 she get worse teacher everif actually teach need inform lectureforget class cause not basically teach extremely hard subject,otha department responsible teach anatomy physiology 1 2 get worse teacher everif actually teach need inform lectureforget class cause not basically teach extremely hard subject,she otha department responsible teach anatomy physiology 1 2 she get worse teacher everif actually teach need inform lectureforget class cause not NEG_basically teach extremely hard subject,otha department responsible teach anatomy physiology 1 2 get worse teacher everif actually teach need inform lectureforget class cause not NEG_basically teach extremely hard subject
Abdul Lateef  Qureshi,male,Mathematics,STEM,1.0,poor,"Terrible Prof. Very Cold and Arrogant. Just shows off all the time and has no knowledge inside his head. There is a saying ""Empty Vessels Sound More"" He perfectly fits into this category. He knows nothing basically but he thinks he\'s the smartest professor in the whole world. And he overacts. Somebody should ask him how he did on the Stats3A final!",terrible prof very cold arrogant just show time no knowledge inside his head say vessel sound he perfectly fit category he know basically he think he smartest professor world he overact somebody ask him he do stats3a final,terrible prof very cold arrogant just show time no knowledge inside head say vessel sound perfectly fit category know basically think smartest professor world overact somebody ask do stats3a final,terrible prof very cold arrogant just show time no NEG_knowledge inside his head say vessel sound he perfectly fit category he know basically he think he smartest professor world he overact somebody ask him he do stats3a final,terrible prof very cold arrogant just show time no NEG_knowledge inside head say vessel sound perfectly fit category know basically think smartest professor world overact somebody ask do stats3a final
Jeff  Spirko,male,Physics,STEM,2.4,poor,"His class was very hard, and his tests were even harder. The examples he gave in class were nothing like the questions on the test. His explanation on processes are hard to comprehend. You need to understand concepts completely to understand questions. He doesn\'t curve tests even with class averages of 30 and 50. Very difficult class, unfortunetly.",his class very hard his test harder example he give class like question test his explanation process hard comprehend need understand concept completely understand question he do not curve test class average 30 50 very difficult class unfortunetly,class very hard test harder example give class like question test explanation process hard comprehend need understand concept completely understand question do not curve test class average 30 50 very difficult class unfortunetly,his class very hard his test harder example he give class like question test his explanation process hard comprehend need understand concept completely understand question he do not NEG_curve test class average 30 50 very difficult class unfortunetly,class very hard test harder example give class like question test explanation process hard comprehend need understand concept completely understand question do not NEG_curve test class average 30 50 very difficult class unfortunetly
Jeff  Spirko,male,Physics,STEM,2.4,poor,"This professor is NOT worth taking, he expects you come to class with questions! Do NOT waste your money on him!! His examples are even more complicated!! He gives you the scenario, but does not explain plugging in the numerical information. ""he want\'s you to learn that on your own"" and he has a ridiculous ""umm, umm, umm problem!""",professor not worth take he expect come class question not waste money him his example complicate he give scenario do not explain plug numerical information he want learn he ridiculous umm umm umm problem,professor not worth take expect come class question not waste money example complicate give scenario do not explain plug numerical information want learn ridiculous umm umm umm problem,professor not NEG_worth take he expect come class question not NEG_waste money him his example complicate he give scenario do not NEG_explain plug numerical information he want learn he ridiculous umm umm umm problem,professor not NEG_worth take expect come class question not NEG_waste money example complicate give scenario do not NEG_explain plug numerical information want learn ridiculous umm umm umm problem
Jeff  Spirko,male,Physics,STEM,2.4,poor,"Awful, awful, awful. Where ever he goes after ESU, do not take him for any class. Period.",awful awful awful he go esu not him class period,awful awful awful go esu not class period,awful awful awful he go esu not NEG_him class period,awful awful awful go esu not NEG_class period
Jeff  Spirko,male,Physics,STEM,2.4,poor,"I came into this class after a good understanding in physics 1, which I got a B+ in. Physics 2 is a whole different story. His teaching method is...well...non-existent. I\'m halfway through the semester and I\'ve learned basically NOTHING. GOOD LUCK!",come class good understand physic 1 get b physic 2 different story his teach method iswellnonexistent halfway semester learn basically good luck,come class good understand physic 1 get b physic 2 different story teach method iswellnonexistent halfway semester learn basically good luck,come class good understand physic 1 get b physic 2 different story his teach method iswellnonexistent halfway semester learn basically good luck,come class good understand physic 1 get b physic 2 different story teach method iswellnonexistent halfway semester learn basically good luck
Jeff  Spirko,male,Physics,STEM,2.4,poor,"He is rude and has a ""teaching"" style unlike any prof I\'ve ever had (aka not helpful). Ask him a question and he makes you feel like an idiot for asking in the first place. He only thinks that students deserve an A in the course if they\'re ready to take the MCAT physical science section. ALSO, his homework doesn\'t help you with the quizzes. BEWARE!",he rude teach style unlike prof aka not helpful ask him question he make feel like idiot ask place he think student deserve course ready mcat physical science section his homework do not help quiz beware,rude teach style unlike prof aka not helpful ask question make feel like idiot ask place think student deserve course ready mcat physical science section homework do not help quiz beware,he rude teach style unlike prof aka not NEG_helpful ask him question he make feel like idiot ask place he think student deserve course ready mcat physical science section his homework do not NEG_help quiz beware,rude teach style unlike prof aka not NEG_helpful ask question make feel like idiot ask place think student deserve course ready mcat physical science section homework do not NEG_help quiz beware
Jeff  Spirko,male,Physics,STEM,2.4,poor,Physics 131 is very hard class and ready to work your butt off on the labs. Most of the students got a C\'s in my class.,physic 131 very hard class ready work butt lab student get c class,physic 131 very hard class ready work butt lab student get c class,physic 131 very hard class ready work butt lab student get c class,physic 131 very hard class ready work butt lab student get c class
Jeff  Spirko,male,Physics,STEM,2.4,poor,He is a very cool guy and helps you in lab if your struggling. My only complaint is that it takes him like 20 minutes to go around the room. Its understandable but annoying. Anyway props to him. Good guy overall.,he very cool guy help lab struggle complaint take him like 20 minute room understandable annoy prop him good guy overall,very cool help lab struggle complaint take like 20 minute room understandable annoy prop good overall,he very cool guy help lab struggle complaint take him like 20 minute room understandable annoy prop him good guy overall,very cool help lab struggle complaint take like 20 minute room understandable annoy prop good overall
Jeff  Spirko,male,Physics,STEM,2.4,poor,I had him for sound waves and light and his class was somewhat easy.. just buy the chapter guide and get help when you first realize that you\'re confused. Class isn\'t mandatory but he goes over everything in class.so you should go.His class is based on quizzes every week.,him sound wave light his class somewhat easy just buy chapter guide help realize confuse class not mandatory he go classso gohis class base quiz week,sound wave light class somewhat easy just buy chapter guide help realize confuse class not mandatory go classso gohis class base quiz week,him sound wave light his class somewhat easy just buy chapter guide help realize confuse class not NEG_mandatory he go classso gohis class base quiz week,sound wave light class somewhat easy just buy chapter guide help realize confuse class not NEG_mandatory go classso gohis class base quiz week
Jeff  Spirko,male,Physics,STEM,2.4,poor,Funny guy...go to class because the book doesn\'t help. Kinda hard.,funny guygo class book do not help kinda hard,funny guygo class book do not help kinda hard,funny guygo class book do not NEG_help kinda hard,funny guygo class book do not NEG_help kinda hard
"Ye ""Alice""  Tian",female,Mathematics,STEM,2.3,poor,"SOO hard to understand, does not care about you, your education, and definitely not your grade in her course. Test are difficult, and hard to study for because often the questions will not be similar to those on the practice exams, but instead much harder. ALWAYS favors international students!",soo hard understand do not care education definitely not grade her course test difficult hard study question not similar practice exam instead harder favor international student,soo hard understand do not care education definitely not grade course test difficult hard study question not similar practice exam instead harder favor international student,soo hard understand do not NEG_care education definitely not NEG_grade her course test difficult hard study question not NEG_similar practice exam instead harder favor international student,soo hard understand do not NEG_care education definitely not NEG_grade course test difficult hard study question not NEG_similar practice exam instead harder favor international student
"Ye ""Alice""  Tian",female,Mathematics,STEM,2.3,poor,"SOO hard to understand, does not care about you, your education, and definitely not your grade in her course. Test are difficult, and hard to study for because often the questions will not be similar to those on the practice exams, but instead much harder. ALWAYS favors international students. Lets them always sit together during tests and moves us",soo hard understand do not care education definitely not grade her course test difficult hard study question not similar practice exam instead harder favor international student let sit test move,soo hard understand do not care education definitely not grade course test difficult hard study question not similar practice exam instead harder favor international student let sit test move,soo hard understand do not NEG_care education definitely not NEG_grade her course test difficult hard study question not NEG_similar practice exam instead harder favor international student let sit test move,soo hard understand do not NEG_care education definitely not NEG_grade course test difficult hard study question not NEG_similar practice exam instead harder favor international student let sit test move
"Ye ""Alice""  Tian",female,Mathematics,STEM,2.3,poor,"Tian is very helpful when a direct question is brought up, and her lecture material is clear and easy to follow. At times her accent is a minor determent, but it is easily overcome, as she makes her point very clear through the use of extensive notes on the board. Very good instructor.",tian very helpful direct question bring her lecture material clear easy follow time her accent minor determent easily overcome she make her point very clear use extensive note board very good instructor,tian very helpful direct question bring lecture material clear easy follow time accent minor determent easily overcome make point very clear use extensive note board very good instructor,tian very helpful direct question bring her lecture material clear easy follow time her accent minor determent easily overcome she make her point very clear use extensive note board very good instructor,tian very helpful direct question bring lecture material clear easy follow time accent minor determent easily overcome make point very clear use extensive note board very good instructor
"Ye ""Alice""  Tian",female,Mathematics,STEM,2.3,poor,Very Poor teaching skills. She reads straight from the book and doesn\'t know how to help when you ask questions. Avoid!,very poor teach skill she read straight book do not know help ask question avoid,very poor teach skill read straight book do not know help ask question avoid,very poor teach skill she read straight book do not NEG_know help ask question avoid,very poor teach skill read straight book do not NEG_know help ask question avoid
"Ye ""Alice""  Tian",female,Mathematics,STEM,2.3,poor,"She\'s super nice and always willing to help students. Problem is, she\'s not always the best at explaining things. A decent instructor, but you might want to find someone different if math isn\'t your strong suit.",she super nice will help student problem she not best explain thing decent instructor want different math not strong suit,super nice will help student problem not best explain thing decent instructor want different math not strong suit,she super nice will help student problem she not NEG_best explain thing decent instructor want different math not NEG_strong suit,super nice will help student problem not NEG_best explain thing decent instructor want different math not NEG_strong suit
"Ye ""Alice""  Tian",female,Mathematics,STEM,2.3,poor,I disagree with the previous post. You can easily understand Alice if you just listen. I flunked 107 with a horrible TA but took it with Alice the next semester and everything clicked.,disagree previous post easily understand alice just listen flunk 107 horrible ta take alice semester click,disagree previous post easily understand alice just listen flunk 107 horrible ta take alice semester click,disagree previous post easily understand alice just listen flunk 107 horrible ta take alice semester click,disagree previous post easily understand alice just listen flunk 107 horrible ta take alice semester click
"Ye ""Alice""  Tian",female,Mathematics,STEM,2.3,poor,"This teacher is Asian. Therefore she talks like, i have no problem with that its just hard to concentrate on her. The clarity of explaining is tough to understand, I recommend finding a different TA for math",teacher asian she talk like no problem just hard concentrate her clarity explain tough understand recommend find different ta math,teacher asian talk like no problem just hard concentrate clarity explain tough understand recommend find different ta math,teacher asian she talk like no NEG_problem just hard concentrate her clarity explain tough understand recommend find different ta math,teacher asian talk like no NEG_problem just hard concentrate clarity explain tough understand recommend find different ta math
Peter  Burke,male,Electrical Engineering,STEM,2.1,poor,"Peter Burke seems to be a nice guy. Probably personally he is a down to earth nerd, unfortunately his congenial personality doesn\'t match his teaching. He is terrible at explaining material; it seems as if he himself doesn\'t really know and is kind of reassuring himself. It\'s easy to skip class because of how bad lecture is. DON\'T SKIP.",peter burke nice guy probably personally he earth nerd unfortunately his congenial personality do not match his teach he terrible explain material he do not really know kind reassure easy skip class bad lecture not skip,peter burke nice probably personally earth nerd unfortunately congenial personality do not match teach terrible explain material do not really know kind reassure easy skip class bad lecture not skip,peter burke nice guy probably personally he earth nerd unfortunately his congenial personality do not NEG_match his teach he terrible explain material he do not NEG_really know kind reassure easy skip class bad lecture not NEG_skip,peter burke nice probably personally earth nerd unfortunately congenial personality do not NEG_match teach terrible explain material do not NEG_really know kind reassure easy skip class bad lecture not NEG_skip
Peter  Burke,male,Electrical Engineering,STEM,2.1,poor,Class was relatively easy. Just took the final and it was one of the easiest exams ever (even easier than our lab exam). Also because I had a great TA that\'s great at explaining the material and made exams easy. Professor Burke is awesome though.,class relatively easy just take final easiest exam easier lab exam great ta great explain material exam easy professor burke awesome,class relatively easy just take final easiest exam easier lab exam great ta great explain material exam easy professor burke awesome,class relatively easy just take final easiest exam easier lab exam great ta great explain material exam easy professor burke awesome,class relatively easy just take final easiest exam easier lab exam great ta great explain material exam easy professor burke awesome
Peter  Burke,male,Electrical Engineering,STEM,2.1,poor,Not very good when it comes to teaching. Exams weren\'t that difficult thus far. Not sure how the final exam will be though. Just know how to do the HW and understand concepts.,not very good come teach exam not difficult far not sure final exam just know hw understand concept,not very good come teach exam not difficult far not sure final exam just know hw understand concept,not NEG_very good come teach exam not NEG_difficult far not NEG_sure final exam just know hw understand concept,not NEG_very good come teach exam not NEG_difficult far not NEG_sure final exam just know hw understand concept
Peter  Burke,male,Electrical Engineering,STEM,2.1,poor,"Worst professor ever. Learned nothing from the course thus far. Changes his mind about the concepts, makes mistakes all the time in lecture and wont let us use a calculator when we need to compute exponential values... Dont take this prof at all cost. he makes the ta lecture for him because he doesnt know the material himself. AVOID him.",worst professor learn course far change his mind concept make mistake time lecture wont let use calculator need compute exponential value dont prof cost he make ta lecture him he doesnt know material avoid him,worst professor learn course far change mind concept make mistake time lecture wont let use calculator need compute exponential value dont prof cost make ta lecture doesnt know material avoid,worst professor learn course far change his mind concept make mistake time lecture wont let use calculator need compute exponential value dont prof cost he make ta lecture him he doesnt know material avoid him,worst professor learn course far change mind concept make mistake time lecture wont let use calculator need compute exponential value dont prof cost make ta lecture doesnt know material avoid
Peter  Burke,male,Electrical Engineering,STEM,2.1,poor,Terrible teacher! I would rather have a teacher that gets paid less but actually cares if we learn something. Henry Lee is a much better teacher and I just started his class. Being scared of calculators because you believe people are going to cheat is crazy. It is a tool. He gets confused easily and relies on notes from other teachers. Do not take!,terrible teacher teacher get pay actually care learn henry lee better teacher just start his class scar calculator believe people go cheat crazy tool he get confuse easily rely note teacher not,terrible teacher teacher get pay actually care learn henry lee better teacher just start class scar calculator believe people go cheat crazy tool get confuse easily rely note teacher not,terrible teacher teacher get pay actually care learn henry lee better teacher just start his class scar calculator believe people go cheat crazy tool he get confuse easily rely note teacher not,terrible teacher teacher get pay actually care learn henry lee better teacher just start class scar calculator believe people go cheat crazy tool get confuse easily rely note teacher not
Peter  Burke,male,Electrical Engineering,STEM,2.1,poor,"Burke has changed his teaching/grading style because this class was definitely not easy. Around 30-40% of each test would be ridiculously hard while the rest would be pretty easy, but he grades straight scale (80%=A-,70%=B- etc) so getting a good grade is tough. Final had nothing to do with the material learned towards the end of class, very random",burke change his teachinggrading style class definitely not easy 3040 test ridiculously hard rest pretty easy he grade straight scale 80a70b so get good grade tough final material learn end class very random,burke change teachinggrading style class definitely not easy 3040 test ridiculously hard rest pretty easy grade straight scale 80a70b so get good grade tough final material learn end class very random,burke change his teachinggrading style class definitely not NEG_easy 3040 test ridiculously hard rest pretty easy he grade straight scale 80a70b so get good grade tough final material learn end class very random,burke change teachinggrading style class definitely not NEG_easy 3040 test ridiculously hard rest pretty easy grade straight scale 80a70b so get good grade tough final material learn end class very random
Peter  Burke,male,Electrical Engineering,STEM,2.1,poor,"Extremely easy professor. Easy A. Unfortunately this guy is horrible at teaching. Like another comment said before. If you want to learn take Lee. If you want an A, take Burke.",extremely easy professor easy unfortunately guy horrible teach like comment say want learn lee want burke,extremely easy professor easy unfortunately horrible teach like comment say want learn lee want burke,extremely easy professor easy unfortunately guy horrible teach like comment say want learn lee want burke,extremely easy professor easy unfortunately horrible teach like comment say want learn lee want burke
