professor_name,prof_gender_finalized,department_name_clean,department_domain,star_rating,star_rating_category,comments,comments_original,comments_scrubbed,comments_original_neg,comments_scrubbed_neg
Sherri  Rademacher,female,Communication Disorders,Humanities,3.0,average,"This class was interesting but only take it if you really want to learn ASL. After this semester I feel that it was a waste of my time because I was not fully interested. The class is taught only in ASL, no talking is allowed!!",class interest really want learn asl semester feel waste time not fully interest class teach asl no talk allow,class interest really want learn asl semester feel waste time not fully interest class teach asl no talk allow,class interest really want learn asl semester feel waste time not NEG_fully interest class teach asl no NEG_talk allow,class interest really want learn asl semester feel waste time not NEG_fully interest class teach asl no NEG_talk allow
Gwynn  Markle,female,Philosophy,Humanities,2.5,average,"Dr. Markle is a good instructor. It is the material that is difficult. It is helpful to read the chapters several times before exams. If you attend class discussions, he goes over the readings to make it easier to understand, and he reviews before the mid-term and final. He is willing to help students before and after class.",dr markle good instructor material difficult helpful read chapter time exam attend class discussion he go reading make easier understand he review midterm final he will help student class,dr markle good instructor material difficult helpful read chapter time exam attend class discussion go reading make easier understand review midterm final will help student class,dr markle good instructor material difficult helpful read chapter time exam attend class discussion he go reading make easier understand he review midterm final he will help student class,dr markle good instructor material difficult helpful read chapter time exam attend class discussion go reading make easier understand review midterm final will help student class
Gwynn  Markle,female,Philosophy,Humanities,2.5,average,"You MUST listen/read all online lectures and thoroughly read through the chapters in order to understand this class and pass the quizzes. The final was easy when given a practice final to review. Disappointed on my paper grade - if not interested in philosophy,looking for an easy A, or don\'t have much time, don\'t take this class.",listenread online lecture thoroughly read chapter order understand class pas quiz final easy give practice final review disappoint paper grade not interest philosophylooking easy not time not class,listenread online lecture thoroughly read chapter order understand class pas quiz final easy give practice final review disappoint paper grade not interest philosophylooking easy not time not class,listenread online lecture thoroughly read chapter order understand class pas quiz final easy give practice final review disappoint paper grade not NEG_interest philosophylooking easy not NEG_time not NEG_class,listenread online lecture thoroughly read chapter order understand class pas quiz final easy give practice final review disappoint paper grade not NEG_interest philosophylooking easy not NEG_time not NEG_class
Gwynn  Markle,female,Philosophy,Humanities,2.5,average,her online class was pretty easy. very leanient on grading the hw. i recommend her!,her online class pretty easy very leanient grade hw recommend her,online class pretty easy very leanient grade hw recommend,her online class pretty easy very leanient grade hw recommend her,online class pretty easy very leanient grade hw recommend
Gwynn  Markle,female,Philosophy,Humanities,2.5,average,"If you work well on your own, this is the class for you. He isn\'t helpful, and it\'s all online. You have to figure it out for yourself basically. Tests weren\'t too hard, it was just alot of weekly homework and quizzes. I wouldn\'t recommend him to someone who needs a clear communicator.",work class he not helpful online figure basically test not too hard just alot weekly homework quiz not recommend him need clear communicator,work class not helpful online figure basically test not too hard just alot weekly homework quiz not recommend need clear communicator,work class he not NEG_helpful online figure basically test not NEG_too hard just alot weekly homework quiz not NEG_recommend him need clear communicator,work class not NEG_helpful online figure basically test not NEG_too hard just alot weekly homework quiz not NEG_recommend need clear communicator
Gwynn  Markle,female,Philosophy,Humanities,2.5,average,"Very unclear as to what he expects in class. Expect to get ZERO feedback when it comes to how you are doing in the class. Left students confused as to what was going on when tests were supposed to be taken and were never posted, postponed quizzes multiple times because they weren\'t put up on time. The final exam was ridiculous.",very unclear he expect class expect zero feedback come do class leave student confuse go test suppose take never post postpone quiz multiple time not time final exam ridiculous,very unclear expect class expect zero feedback come do class leave student confuse go test suppose take never post postpone quiz multiple time not time final exam ridiculous,very unclear he expect class expect zero feedback come do class leave student confuse go test suppose take never NEG_post postpone quiz multiple time not NEG_time final exam ridiculous,very unclear expect class expect zero feedback come do class leave student confuse go test suppose take never NEG_post postpone quiz multiple time not NEG_time final exam ridiculous
Gwynn  Markle,female,Philosophy,Humanities,2.5,average,She is unclear as to what she expects until the final comes around. Then she throws you a curve ball and expects you to have a 600 word paper along with a multiple long answer essay final all due fri by 5pm. She was throw off by the holidays and couldn\'t keep up with grading or getting back to students. It took her over a week to return my emails..,she unclear she expect final come she throw curve ball expect 600 word paper multiple long answer essay final fri 5pm she throw holiday not grade get student take her week return email,unclear expect final come throw curve ball expect 600 word paper multiple long answer essay final fri 5pm throw holiday not grade get student take week return email,she unclear she expect final come she throw curve ball expect 600 word paper multiple long answer essay final fri 5pm she throw holiday not NEG_grade get student take her week return email,unclear expect final come throw curve ball expect 600 word paper multiple long answer essay final fri 5pm throw holiday not NEG_grade get student take week return email
Stephen  Wellinski,male,Reading,Humanities,2.5,average,"He is a really neat and liberal dude. He is understanding and socially aware beyond belief. Take him, he will teach you to be woke.",he really neat liberal dude he understand socially aware belief him he teach wake,really neat liberal dude understand socially aware belief teach wake,he really neat liberal dude he understand socially aware belief him he teach wake,really neat liberal dude understand socially aware belief teach wake
Stephen  Wellinski,male,Reading,Humanities,2.5,average,Everyone rags on wellinski for being a bad teacher. But he\'s a good guy and cares about his students. Encourages participation and is passionate about education.,rag wellinski bad teacher he good guy care his student encourage participation passionate education,rag wellinski bad teacher good care student encourage participation passionate education,rag wellinski bad teacher he good guy care his student encourage participation passionate education,rag wellinski bad teacher good care student encourage participation passionate education
Stephen  Wellinski,male,Reading,Humanities,2.5,average,"This guy is one of the best teachers I\'ve had and is probably one of the best in the state of Michigan. There should not be mandatory classes, just mandatory instructors and Dr. Wellinski (who we call Lewinsky) is one of them.",guy best teacher probably best state michigan not mandatory class just mandatory instructor dr wellinski lewinsky,best teacher probably best state michigan not mandatory class just mandatory instructor dr wellinski lewinsky,guy best teacher probably best state michigan not NEG_mandatory class just mandatory instructor dr wellinski lewinsky,best teacher probably best state michigan not NEG_mandatory class just mandatory instructor dr wellinski lewinsky
Stephen  Wellinski,male,Reading,Humanities,2.5,average,"If you want a professor that is interesting,funny, and adorable take this guy. The class is engaging and thought provoking. It really gets you about literacy and the current state of our educational system.",want professor interestingfunny adorable guy class engage think provoke really get literacy current state educational,want professor interestingfunny adorable class engage think provoke really get literacy current state educational,want professor interestingfunny adorable guy class engage think provoke really get literacy current state educational,want professor interestingfunny adorable class engage think provoke really get literacy current state educational
Stephen  Wellinski,male,Reading,Humanities,2.5,average,"He has great ideals and fresh perspectives. I\'m surprised there are this many bad reviews. Maybe he changed, but I loved this class and teacher. So much I left my first review on here! He was helpful, insightful, and most of all GENUINE.",he great ideal fresh perspective surprise bad review maybe he change love class teacher so leave review he helpful insightful genuine,great ideal fresh perspective surprise bad review maybe change love class teacher so leave review helpful insightful genuine,he great ideal fresh perspective surprise bad review maybe he change love class teacher so leave review he helpful insightful genuine,great ideal fresh perspective surprise bad review maybe change love class teacher so leave review helpful insightful genuine
Stephen  Wellinski,male,Reading,Humanities,2.5,average,"Prof W\'s style is not trad. He doesnt do direct-instruction per se w/ outlines & a PPT. His classroom style takes on an open disc. style w/ him as a participant. Discs are stud-dir., & Prof W guides the disc. Most studs arent used to do this style & it bothers them. Grades arent assigned in the usu manner; he relies on part. in the disc.",prof w style not trad he doesnt directinstruction se w outline ppt his classroom style take open disc style w him participant disc studdir prof w guide disc stud arent use style bother grade arent assign usu manner he rely disc,prof w style not trad doesnt directinstruction se w outline ppt classroom style take open disc style w participant disc studdir prof w guide disc stud arent use style bother grade arent assign usu manner rely disc,prof w style not NEG_trad he doesnt directinstruction se w outline ppt his classroom style take open disc style w him participant disc studdir prof w guide disc stud arent use style bother grade arent assign usu manner he rely disc,prof w style not NEG_trad doesnt directinstruction se w outline ppt classroom style take open disc style w participant disc studdir prof w guide disc stud arent use style bother grade arent assign usu manner rely disc
Stephen  Wellinski,male,Reading,Humanities,2.5,average,"This professor should be avoid if at all possible. During our class, he waited until the very end of the semester to hand back any grades, and he seemed to come to class unprepared to teach. It was as if he just showed up and started talking with no real thought about what he was going to say. He had all these plans, but never followed through.",professor avoid possible class he wait very end semester hand grade he come class unprepared teach he just show start talk no real think he go say he plan never follow,professor avoid possible class wait very end semester hand grade come class unprepared teach just show start talk no real think go say plan never follow,professor avoid possible class he wait very end semester hand grade he come class unprepared teach he just show start talk no NEG_real think he go say he plan never NEG_follow,professor avoid possible class wait very end semester hand grade come class unprepared teach just show start talk no NEG_real think go say plan never NEG_follow
Stephen  Wellinski,male,Reading,Humanities,2.5,average,"Absolutely horrendous. Shows up late and leaves early, will grade you down if you don\'t agree with him, expects perfection, frequently changes dates and times and is incredibly inflexible. Condescending and disrespectful to almost everyone. There is NO learning going on in his classroom.",absolutely horrendous show late leave early grade not agree him expect perfection frequently change date time incredibly inflexible condescend disrespectful no learn go his classroom,absolutely horrendous show late leave early grade not agree expect perfection frequently change date time incredibly inflexible condescend disrespectful no learn go classroom,absolutely horrendous show late leave early grade not NEG_agree him expect perfection frequently change date time incredibly inflexible condescend disrespectful no NEG_learn go his classroom,absolutely horrendous show late leave early grade not NEG_agree expect perfection frequently change date time incredibly inflexible condescend disrespectful no NEG_learn go classroom
Stephen  Wellinski,male,Reading,Humanities,2.5,average,"Where to begin? In the 24 years that I have been in and around education, he is the worst teacher I have ever encountered. His class is completely useless and his teaching style is terrible. His class is confusing and amazingly disorganized. He grades subjectively, has open book tests that have 10 questions, but cover 5-6 chapters at once! Avoid!!!",begin 24 year education he worst teacher encounter his class completely useless his teach style terrible his class confuse amazingly disorganize he grade subjectively open book test 10 question cover 56 chapter avoid,begin 24 year education worst teacher encounter class completely useless teach style terrible class confuse amazingly disorganize grade subjectively open book test 10 question cover 56 chapter avoid,begin 24 year education he worst teacher encounter his class completely useless his teach style terrible his class confuse amazingly disorganize he grade subjectively open book test 10 question cover 56 chapter avoid,begin 24 year education worst teacher encounter class completely useless teach style terrible class confuse amazingly disorganize grade subjectively open book test 10 question cover 56 chapter avoid
Stephen  Wellinski,male,Reading,Humanities,2.5,average,"It was pretty much the worse class I have ever taken, and I have been in some pretty bad ones. He should NOT be teaching at a University level, if at all.",pretty worse class take pretty bad one he not teach university level,pretty worse class take pretty bad one not teach university level,pretty worse class take pretty bad one he not NEG_teach university level,pretty worse class take pretty bad one not NEG_teach university level
Stephen  Wellinski,male,Reading,Humanities,2.5,average,His class is a disorganized mess with almost no learning going on. It is sad to see him teaching teachers to the point that he makes EMU look bad for having him on staff.,his class disorganize mess no learn go sad him teach teacher point he make emu look bad have him staff,class disorganize mess no learn go sad teach teacher point make emu look bad have staff,his class disorganize mess no NEG_learn go sad him teach teacher point he make emu look bad have him staff,class disorganize mess no NEG_learn go sad teach teacher point make emu look bad have staff
Stephen  Wellinski,male,Reading,Humanities,2.5,average,"Mark my words-avoid @ all costs. You will learn nothing, take the hardest tests because you are not taught anything. Biggest waste of $ & time. I wish I never had this class with him. Believe me, You will regret it. It is not easy to get a good grade, but this class is crucial to further your career in education. Trust me, avoid him!",mark wordsavoid cost learn hardest test not teach biggest waste time wish never class him believe regret not easy good grade class crucial career education trust avoid him,mark wordsavoid cost learn hardest test not teach biggest waste time wish never class believe regret not easy good grade class crucial career education trust avoid,mark wordsavoid cost learn hardest test not NEG_teach biggest waste time wish never NEG_class him believe regret not NEG_easy good grade class crucial career education trust avoid him,mark wordsavoid cost learn hardest test not NEG_teach biggest waste time wish never NEG_class believe regret not NEG_easy good grade class crucial career education trust avoid
Gregory  Partida,male,Agriculture,Humanities,2.5,average,man he will best your balls if you dont have good collections for arthopods,man he best ball dont good collection arthopods,best ball dont good collection arthopods,man he best ball dont good collection arthopods,best ball dont good collection arthopods
Gregory  Partida,male,Agriculture,Humanities,2.5,average,"Professor Partida is truly knowledgeable about Integrated Pest Management. He knows his stuff, but he has some trouble communicating what needs to be studied for midterms and finals. Pay attention to the small details in his lectures and you should be ok.",professor partida truly knowledgeable integrate pest management he know his stuff he trouble communicate need study midterm final pay attention small detail his lecture ok,professor partida truly knowledgeable integrate pest management know stuff trouble communicate need study midterm final pay attention small detail lecture ok,professor partida truly knowledgeable integrate pest management he know his stuff he trouble communicate need study midterm final pay attention small detail his lecture ok,professor partida truly knowledgeable integrate pest management know stuff trouble communicate need study midterm final pay attention small detail lecture ok
Karl  Roeper,male,Communication,Humanities,2.8,average,"He was a former Marine and as a result, he expects similar discipline from his students will make modifications if the needs are legitimate but gets angry and goes into drill Sergeant mode over the stupidest stuff.",he marine result he expect similar discipline his student make modification need legitimate get angry go drill sergeant mode stupidest stuff,marine result expect similar discipline student make modification need legitimate get angry go drill sergeant mode stupidest stuff,he marine result he expect similar discipline his student make modification need legitimate get angry go drill sergeant mode stupidest stuff,marine result expect similar discipline student make modification need legitimate get angry go drill sergeant mode stupidest stuff
Karl  Roeper,male,Communication,Humanities,2.8,average,"His military background shows at times (short temper, low patience) and his teaching sometimes is not the most comprehensive. His directions are also confusing at times. Better to take him than Wilson because workload is so much less but if you can avoid the class all together, do it.",his military background show time short temper low patience his teach not comprehensive his direction confuse time better him wilson workload so avoid class,military background show time short temper low patience teach not comprehensive direction confuse time better wilson workload so avoid class,his military background show time short temper low patience his teach not NEG_comprehensive his direction confuse time better him wilson workload so avoid class,military background show time short temper low patience teach not NEG_comprehensive direction confuse time better wilson workload so avoid class
Karl  Roeper,male,Communication,Humanities,2.8,average,I had Roeper for 205 and 375...i freaking love Roeper...he\'s so cool..he wrote my recommendations for my internship...at first i didnt but now we\'re cool on a first name basis. you gotta get cool with Roeper..but don\'t sleep on him.. if u do your work and on time you should pass I got B\'s in both classes,roeper 205 375i freak love roeperhe so coolhe write recommendation internshipat didnt cool basis gotta cool roeperbut not sleep him u work time pas get b class,roeper 205 375i freak love roeperhe so coolhe write recommendation internshipat didnt cool basis gotta cool roeperbut not sleep u work time pas get b class,roeper 205 375i freak love roeperhe so coolhe write recommendation internshipat didnt cool basis gotta cool roeperbut not NEG_sleep him u work time pas get b class,roeper 205 375i freak love roeperhe so coolhe write recommendation internshipat didnt cool basis gotta cool roeperbut not NEG_sleep u work time pas get b class
Karl  Roeper,male,Communication,Humanities,2.8,average,I liked him. I know some don\'t. But I thought his class was fair and he did just fine. I\'d take him again.,like him know not think his class fair he do just fine him,like know not think class fair do just fine,like him know not NEG_think his class fair he do just fine him,like know not NEG_think class fair do just fine
Karl  Roeper,male,Communication,Humanities,2.8,average,"I would never take him again even if he was my last resort. He is rude and is terrible at teaching. He says to ask questions, but when you do he tries to make you look dumb. He has an attitude and always thinks he is right. The class was pretty easy, but he makes it miserable. He also takes points off for the stupidest things. I do suggest taking h",never him he resort he rude terrible teach he say ask question he try make look dumb he attitude think he right class pretty easy he make miserable he take point stupidest thing suggest take h,never resort rude terrible teach say ask question try make look dumb attitude think right class pretty easy make miserable take point stupidest thing suggest take h,never NEG_him he resort he rude terrible teach he say ask question he try make look dumb he attitude think he right class pretty easy he make miserable he take point stupidest thing suggest take h,never NEG_resort rude terrible teach say ask question try make look dumb attitude think right class pretty easy make miserable take point stupidest thing suggest take h
Karl  Roeper,male,Communication,Humanities,2.8,average,"I\'m not sure why everybody is being so critical of him. To me he was a very cool guy who kept his opinions to himself and tried to get the class to participate. The only time he would get upset in class is when the same people would constantly be late. If you\'re not a slacker, I\'m sure you\'ll enjoy his classes.",not sure everybody so critical him he very cool guy keep his opinion try class participate time he upset class people constantly late not slacker sure enjoy his class,not sure everybody so critical very cool keep opinion try class participate time upset class people constantly late not slacker sure enjoy class,not NEG_sure everybody so critical him he very cool guy keep his opinion try class participate time he upset class people constantly late not NEG_slacker sure enjoy his class,not NEG_sure everybody so critical very cool keep opinion try class participate time upset class people constantly late not NEG_slacker sure enjoy class
Karl  Roeper,male,Communication,Humanities,2.8,average,I got a B in this class and this class was useful but he wasn\'t a good teacher. He gets mad at stupid stuff and he isn\'t that organzied. He can be a big jerk for no reason and he\'s really arrogant. I wouldn\'t take him again.,get b class class useful he not good teacher he get mad stupid stuff he not organzied he big jerk no reason he really arrogant not him,get b class class useful not good teacher get mad stupid stuff not organzied big jerk no reason really arrogant not,get b class class useful he not NEG_good teacher he get mad stupid stuff he not NEG_organzied he big jerk no NEG_reason he really arrogant not NEG_him,get b class class useful not NEG_good teacher get mad stupid stuff not NEG_organzied big jerk no NEG_reason really arrogant not
Karl  Roeper,male,Communication,Humanities,2.8,average,"yea the first comment is pretty much right, he is really opinionated but it doesnt get in the way of his teaching, he tries to get convo out the class but doesnt seem to know how. he is a kool person but i dnt think teaching is for him. he gives like 3 tests, they are complicated in their format, but overall pretty easy.",yea comment pretty right he really opinionated doesnt way his teach he try convo class doesnt know he kool person dnt think teach him he give like 3 test complicate format overall pretty easy,yea comment pretty right really opinionated doesnt way teach try convo class doesnt know kool person dnt think teach give like 3 test complicate format overall pretty easy,yea comment pretty right he really opinionated doesnt way his teach he try convo class doesnt know he kool person dnt think teach him he give like 3 test complicate format overall pretty easy,yea comment pretty right really opinionated doesnt way teach try convo class doesnt know kool person dnt think teach give like 3 test complicate format overall pretty easy
Karl  Roeper,male,Communication,Humanities,2.8,average,"Awful at facilitating conversation, even though he wants it in class. EXTREMELY opinionated. Couldn\'t even stand being in class, let alone participate.",awful facilitate conversation he want class extremely opinionated not stand class let participate,awful facilitate conversation want class extremely opinionated not stand class let participate,awful facilitate conversation he want class extremely opinionated not NEG_stand class let participate,awful facilitate conversation want class extremely opinionated not NEG_stand class let participate
Stephen  Hill,male,Psychology,Humanities,3.0,average,I would not take another class with him. He did not seem to want to be there which made going to the class difficult. All his powerpoints were straight from the textbook so he seemed to have little knowledge about the actual subject and spoke very vaguely. He does not give much work but he also does not know how to engage the class by any means.,not class him he do not want go class difficult his powerpoints straight textbook so he little knowledge actual subject speak very vaguely he do not work he do not know engage class mean,not class do not want go class difficult powerpoints straight textbook so little knowledge actual subject speak very vaguely do not work do not know engage class mean,not NEG_class him he do not NEG_want go class difficult his powerpoints straight textbook so he little knowledge actual subject speak very vaguely he do not NEG_work he do not NEG_know engage class mean,not NEG_class do not NEG_want go class difficult powerpoints straight textbook so little knowledge actual subject speak very vaguely do not NEG_work do not NEG_know engage class mean
Stephen  Hill,male,Psychology,Humanities,3.0,average,"A rather nerdy and yet genuine grad. student. He does want his students to succeed. Used Powerpoints and tried to engage the class,but he seems kind of introverted. The class is easy if you read the book and study. 4 multiple choice tests (40 questions), one paper,and one group presentation. Was not a difficult A.",nerdy genuine grad student he do want his student succeed use powerpoints try engage classbut he kind introvert class easy read book study 4 multiple choice test 40 question paperand group presentation not difficult,nerdy genuine grad student do want student succeed use powerpoints try engage classbut kind introvert class easy read book study 4 multiple choice test 40 question paperand group presentation not difficult,nerdy genuine grad student he do want his student succeed use powerpoints try engage classbut he kind introvert class easy read book study 4 multiple choice test 40 question paperand group presentation not NEG_difficult,nerdy genuine grad student do want student succeed use powerpoints try engage classbut kind introvert class easy read book study 4 multiple choice test 40 question paperand group presentation not NEG_difficult
Stephen  Hill,male,Psychology,Humanities,3.0,average,Absolutely useless teacher. He did not seem to know his subject matter whatsoever and seemed to be annoyed by having to teach the class. I did get an A in his class but believed I could have learned more myself by just reading pscyh books. He is a grad student and you can tell he does not want to teach. I learned nothing from him.,absolutely useless teacher he do not know his subject matter whatsoever annoy have teach class do his class believe learn just read pscyh book he grad student tell he do not want teach learn him,absolutely useless teacher do not know subject matter whatsoever annoy have teach class do class believe learn just read pscyh book grad student tell do not want teach learn,absolutely useless teacher he do not NEG_know his subject matter whatsoever annoy have teach class do his class believe learn just read pscyh book he grad student tell he do not NEG_want teach learn him,absolutely useless teacher do not NEG_know subject matter whatsoever annoy have teach class do class believe learn just read pscyh book grad student tell do not NEG_want teach learn
Stephen  Hill,male,Psychology,Humanities,3.0,average,His class is hottttttt...,his class hottttttt,class hottttttt,his class hottttttt,class hottttttt
Margaret  Ivey,female,Foreign Languages,Humanities,3.0,average,It was an easy class-easy professor-easily got off topic but was very entertainig. Suprised you some times with homework assignments that were not on the Syllabus.. But overall pretty good...,easy classeasy professoreasily get topic very entertainig suprised time homework assignment not syllabus overall pretty good,easy classeasy professoreasily get topic very entertainig suprised time homework assignment not syllabus overall pretty good,easy classeasy professoreasily get topic very entertainig suprised time homework assignment not NEG_syllabus overall pretty good,easy classeasy professoreasily get topic very entertainig suprised time homework assignment not NEG_syllabus overall pretty good
Laura  Scott,female,Sociology,Humanities,3.2,average,"Prof currently teaching at LAVC, she RAWKS! I dunno what\'s up w/bad reviews, taking her online class is awesome! Very creative, u have to think w/out relying too much on book, kinda ""outta the box"". Prof also teaching addl classes that\'s why it takes 2 wks for grading, it\'s part of the ""system"". Responds to emails w/in 2-3 days. Happiness :-)",prof currently teach lavc she rawks dunno wbad review take her online class awesome very creative u think wout rely too book kinda outta box prof teach addl class take 2 wks grade respond email win 23 day happiness,prof currently teach lavc rawks dunno wbad review take online class awesome very creative u think wout rely too book kinda outta box prof teach addl class take 2 wks grade respond email win 23 day happiness,prof currently teach lavc she rawks dunno wbad review take her online class awesome very creative u think wout rely too book kinda outta box prof teach addl class take 2 wks grade respond email win 23 day happiness,prof currently teach lavc rawks dunno wbad review take online class awesome very creative u think wout rely too book kinda outta box prof teach addl class take 2 wks grade respond email win 23 day happiness
Laura  Scott,female,Sociology,Humanities,3.2,average,"Love this class. Really pretty and funny teacher. Gives good extra credit and does a lot of stuff on her own time like on a tour of a jail, to a play, and got a lot of us involved in the soc club. It was a lot of fun. I\'m actually going to miss this class alot.",love class really pretty funny teacher give good extra credit do lot stuff her time like tour jail play get lot involve soc club lot fun actually go miss class alot,love class really pretty funny teacher give good extra credit do lot stuff time like tour jail play get lot involve soc club lot fun actually go miss class alot,love class really pretty funny teacher give good extra credit do lot stuff her time like tour jail play get lot involve soc club lot fun actually go miss class alot,love class really pretty funny teacher give good extra credit do lot stuff time like tour jail play get lot involve soc club lot fun actually go miss class alot
Laura  Scott,female,Sociology,Humanities,3.2,average,"This was the BEST class i have ever taken!! Her teaching style does use a lot of class discussion, so if you don\'t like that it might not be the class for you (but i perfer that to just straight lecture). Also, we nevr got out early, only the class the night before Thanksgiving, so anyway, i will take every class prof scott teaches from now on!!",best class take her teach style do use lot class discussion so not like not class perfer just straight lecture nevr get early class night thanksgiving so class prof scott teach,best class take teach style do use lot class discussion so not like not class perfer just straight lecture nevr get early class night thanksgiving so class prof scott teach,best class take her teach style do use lot class discussion so not NEG_like not NEG_class perfer just straight lecture nevr get early class night thanksgiving so class prof scott teach,best class take teach style do use lot class discussion so not NEG_like not NEG_class perfer just straight lecture nevr get early class night thanksgiving so class prof scott teach
Laura  Scott,female,Sociology,Humanities,3.2,average,"Easy A is right! This teacher is new and doesn\'t have a clue what is going on. Most of the time we just read the book, did very simple projects and got let out early. I guess she read enough comments on here and got inspired to improve. Her inexperience is your gain. EASY A! TAKE THIS PROFESSOR!",easy right teacher new do not clue go time just read book do very simple project get let early guess she read comment get inspire improve her inexperience gain easy professor,easy right teacher new do not clue go time just read book do very simple project get let early guess read comment get inspire improve inexperience gain easy professor,easy right teacher new do not NEG_clue go time just read book do very simple project get let early guess she read comment get inspire improve her inexperience gain easy professor,easy right teacher new do not NEG_clue go time just read book do very simple project get let early guess read comment get inspire improve inexperience gain easy professor
Laura  Scott,female,Sociology,Humanities,3.2,average,"I wouldn\'t suggest anyone taking this course if you are trying to learn anything beyond what the textbook has to offer. Try another Professor, there are some other pretty good ones to choose from. Goodluck!",not suggest take course try learn textbook offer try professor pretty good one choose goodluck,not suggest take course try learn textbook offer try professor pretty good one choose goodluck,not NEG_suggest take course try learn textbook offer try professor pretty good one choose goodluck,not NEG_suggest take course try learn textbook offer try professor pretty good one choose goodluck
Laura  Scott,female,Sociology,Humanities,3.2,average,"If I were given the opportunity again, I would not take this professor, she lacks experience and insight.",give opportunity not professor she lack experience insight,give opportunity not professor lack experience insight,give opportunity not NEG_professor she lack experience insight,give opportunity not NEG_professor lack experience insight
Laura  Scott,female,Sociology,Humanities,3.2,average,"This professor is not that bad, but she is not a great techer either.",professor not bad she not great techer,professor not bad not great techer,professor not NEG_bad she not NEG_great techer,professor not NEG_bad not NEG_great techer
Laura  Scott,female,Sociology,Humanities,3.2,average,I am a Sociology major and I have to agree as well that this professor is dry and boring.,sociology major agree professor dry bore,sociology major agree professor dry bore,sociology major agree professor dry bore,sociology major agree professor dry bore
Laura  Scott,female,Sociology,Humanities,3.2,average,"Great class, prof Scott is really funny and down to earth. The way she teaches makes sociology interesting. She makes me think...she\'s cute too.",great class prof scott really funny earth way she teach make sociology interest she make thinkshe cute too,great class prof scott really funny earth way teach make sociology interest make thinkshe cute too,great class prof scott really funny earth way she teach make sociology interest she make thinkshe cute too,great class prof scott really funny earth way teach make sociology interest make thinkshe cute too
Laura  Scott,female,Sociology,Humanities,3.2,average,Great teacher got me to think about changing my major to sociology,great teacher get think change major sociology,great teacher get think change major sociology,great teacher get think change major sociology,great teacher get think change major sociology
Laura  Scott,female,Sociology,Humanities,3.2,average,This professor is all over the place. Half of the time she doesn\'t seem like she is even aware of what she is doing and just ask the students to read the book. I noticed that someone below gave her all 5\'s because she lets us out early and gives all EASY work. This is not the way to learn in COLLEGE!,professor place half time she do not like she aware she do just ask student read book notice give her 5 she let early give easy work not way learn college,professor place half time do not like aware do just ask student read book notice give 5 let early give easy work not way learn college,professor place half time she do not NEG_like she aware she do just ask student read book notice give her 5 she let early give easy work not NEG_way learn college,professor place half time do not NEG_like aware do just ask student read book notice give 5 let early give easy work not NEG_way learn college
Laura  Scott,female,Sociology,Humanities,3.2,average,"WOW I see other students feel the same way I do about this professor. I wish I would have dropped the class while I still had time to find another class, but I am going to stick it out. But to the students who come after me BEWARE this is not the professor to take!",wow student feel way professor wish drop class time class go stick student come beware not professor,wow student feel way professor wish drop class time class go stick student come beware not professor,wow student feel way professor wish drop class time class go stick student come beware not NEG_professor,wow student feel way professor wish drop class time class go stick student come beware not NEG_professor
Laura  Scott,female,Sociology,Humanities,3.2,average,I don\'t know what some of these people are talking about. Professor Scott was a clear and interesting teacher. If you didn\'t learn anything its probably has more to do with you then her teaching.,not know people talk professor scott clear interest teacher do not learn probably her teach,not know people talk professor scott clear interest teacher do not learn probably teach,not NEG_know people talk professor scott clear interest teacher do not NEG_learn probably her teach,not NEG_know people talk professor scott clear interest teacher do not NEG_learn probably teach
Laura  Scott,female,Sociology,Humanities,3.2,average,I had to drop this class because I wasn\'t learning a thing. Please be advised that all you will do in this class is read the book and waste money and time. Avoid at all cost!!!This Professor is definetely inexperienced and should find another method of teaching.,drop class not learn thing advise class read book waste money time avoid costthis professor definetely inexperienced method teach,drop class not learn thing advise class read book waste money time avoid costthis professor definetely inexperienced method teach,drop class not NEG_learn thing advise class read book waste money time avoid costthis professor definetely inexperienced method teach,drop class not NEG_learn thing advise class read book waste money time avoid costthis professor definetely inexperienced method teach
Laura  Scott,female,Sociology,Humanities,3.2,average,"""Inexperienced"" is the best way to describe this professor. I feel like I did not learn anything from this class. Everything is sturctured completely around the book so make sure you purchase and read every single page! Please be aware that you will be teaching yourself straight out of the book. Avoid at all cost!",inexperienced best way professor feel like do not learn class sturctured completely book so make sure purchase read single page aware teach straight book avoid cost,inexperienced best way professor feel like do not learn class sturctured completely book so make sure purchase read single page aware teach straight book avoid cost,inexperienced best way professor feel like do not NEG_learn class sturctured completely book so make sure purchase read single page aware teach straight book avoid cost,inexperienced best way professor feel like do not NEG_learn class sturctured completely book so make sure purchase read single page aware teach straight book avoid cost
Laura  Scott,female,Sociology,Humanities,3.2,average,I loved taking this class. You really wont regret it. Just because she is new doesnt mean shes a bad teacher. The tests are pretty easy you just have to pay attention during class and read the pages she assigns in your textbook.,love take class really wont regret just she new doesnt mean shes bad teacher test pretty easy just pay attention class read page she assign textbook,love take class really wont regret just new doesnt mean bad teacher test pretty easy just pay attention class read page assign textbook,love take class really wont regret just she new doesnt mean shes bad teacher test pretty easy just pay attention class read page she assign textbook,love take class really wont regret just new doesnt mean bad teacher test pretty easy just pay attention class read page assign textbook
