professor_name,prof_gender_finalized,department_name_clean,department_domain,star_rating,star_rating_category,comments,comments_original,comments_scrubbed,comments_original_neg,comments_scrubbed_neg
Christina  von der Ohe,female,Biological Sciences,STEM,4.5,good,This is a very tough class. Exams are too long and it\'s not enough time to complete the exam. Most of the questions are easy questions and 40% is multiple choice. Take advantage of the Extra credit. She will ask one question based on the subject that will be covered for the day or from previous lecture! Get good grades on the Lab! Good luck!,very tough class exam too long not time complete exam question easy question 40 multiple choice advantage extra credit she ask question base subject cover day previous lecture good grade lab good luck,very tough class exam too long not time complete exam question easy question 40 multiple choice advantage extra credit ask question base subject cover day previous lecture good grade lab good luck,very tough class exam too long not NEG_time complete exam question easy question 40 multiple choice advantage extra credit she ask question base subject cover day previous lecture good grade lab good luck,very tough class exam too long not NEG_time complete exam question easy question 40 multiple choice advantage extra credit ask question base subject cover day previous lecture good grade lab good luck
Christina  von der Ohe,female,Biological Sciences,STEM,4.5,good,"Good lectures, lots of material, like ppts and videos that help with studying and understanding the material. Helps if you ask but does the minimum. Tests way too hard, questions have grammatical errors, multiple choice with multiple correct answers, etc. Don\'t question a grade, she\'s on a power trip with the grading and never wrong.",good lecture lot material like ppts video help study understand material help ask do minimum test way too hard question grammatical error multiple choice multiple correct answer not question grade she power trip grade never wrong,good lecture lot material like ppts video help study understand material help ask do minimum test way too hard question grammatical error multiple choice multiple correct answer not question grade power trip grade never wrong,good lecture lot material like ppts video help study understand material help ask do minimum test way too hard question grammatical error multiple choice multiple correct answer not NEG_question grade she power trip grade never NEG_wrong,good lecture lot material like ppts video help study understand material help ask do minimum test way too hard question grammatical error multiple choice multiple correct answer not NEG_question grade power trip grade never NEG_wrong
Christina  von der Ohe,female,Biological Sciences,STEM,4.5,good,"This has to be one of the best professors I have ever had! She helps you with any questions you have, her lectures are very enjoyable, and made the semester a delight. Physiology isn\'t an easy course, so that says a lot. I would definitely recommend Dr. Von Der Ohe to everyone at SMC! :D",best professor she help question her lecture very enjoyable semester delight physiology not easy course so say lot definitely recommend dr von der ohe smc d,best professor help question lecture very enjoyable semester delight physiology not easy course so say lot definitely recommend dr von der ohe smc d,best professor she help question her lecture very enjoyable semester delight physiology not NEG_easy course so say lot definitely recommend dr von der ohe smc d,best professor help question lecture very enjoyable semester delight physiology not NEG_easy course so say lot definitely recommend dr von der ohe smc d
Christina  von der Ohe,female,Biological Sciences,STEM,4.5,good,"She\'s one of few teachers thats crystal clear when lecturing, nice, approachable and responds to emails. Attendance is mandatory for an A or B. Labs and quizzes every week and 5 non-cumulative exams but they\'re really straight-forward with no tricks. She is a very fair grader and really wants you to learn the concepts.",she teacher thats crystal clear lecture nice approachable respond email attendance mandatory b lab quiz week 5 noncumulative exam really straightforward no trick she very fair grader really want learn concept,teacher thats crystal clear lecture nice approachable respond email attendance mandatory b lab quiz week 5 noncumulative exam really straightforward no trick very fair grader really want learn concept,she teacher thats crystal clear lecture nice approachable respond email attendance mandatory b lab quiz week 5 noncumulative exam really straightforward no NEG_trick she very fair grader really want learn concept,teacher thats crystal clear lecture nice approachable respond email attendance mandatory b lab quiz week 5 noncumulative exam really straightforward no NEG_trick very fair grader really want learn concept
Christina  von der Ohe,female,Biological Sciences,STEM,4.5,good,Amazing professor! Really passionate not only about the subject but also about teaching students the material. Very kind and understanding yet challenging. It\'s not a difficult class if you put in 100% effort otherwise you looking at maybe a passing grade. She is very clear and easy to follow on lectures and she made the labs even more fun.,amaze professor really passionate not subject teach student material very kind understand challenge not difficult class 100 effort look maybe pas grade she very clear easy follow lecture she lab fun,amaze professor really passionate not subject teach student material very kind understand challenge not difficult class 100 effort look maybe pas grade very clear easy follow lecture lab fun,amaze professor really passionate not NEG_subject teach student material very kind understand challenge not NEG_difficult class 100 effort look maybe pas grade she very clear easy follow lecture she lab fun,amaze professor really passionate not NEG_subject teach student material very kind understand challenge not NEG_difficult class 100 effort look maybe pas grade very clear easy follow lecture lab fun
Kelly  Tseng,female,Mathematics,STEM,4.7,good,I passed with an A! I dont understand how people struggled to maintain their grades. She tested you only on what she lectured on! She also allowed half a page of notes! Her lectures were amazing and I would definitely take her again! Great professor!,pas dont understand people struggle maintain grade she test she lecture she allow half page note her lecture amaze definitely her great professor,pas dont understand people struggle maintain grade test lecture allow half page note lecture amaze definitely great professor,pas dont understand people struggle maintain grade she test she lecture she allow half page note her lecture amaze definitely her great professor,pas dont understand people struggle maintain grade test lecture allow half page note lecture amaze definitely great professor
Kelly  Tseng,female,Mathematics,STEM,4.7,good,"She takes her time to show you step by step, she gives out study guides that are similar to tests and is accessible to ask for help. Professor Tseng cares about her students and I look forward to taking her again.",she take her time step step she give study guide similar test accessible ask help professor tseng care her student look forward take her,take time step step give study guide similar test accessible ask help professor tseng care student look forward take,she take her time step step she give study guide similar test accessible ask help professor tseng care her student look forward take her,take time step step give study guide similar test accessible ask help professor tseng care student look forward take
Kelly  Tseng,female,Mathematics,STEM,4.7,good,"Although professor Tseng is not a tough grader, she can be picky at times. She doesn\'t give much home work and she offers study guides that are very similar to the test. Also, you can use half a sheet of nots back and front for notes during the test. If you are not good at math take her, just be sure to be ontop of your things.",professor tseng not tough grader she picky time she do not home work she offer study guide very similar test use half sheet nots note test not good math her just sure ontop thing,professor tseng not tough grader picky time do not home work offer study guide very similar test use half sheet nots note test not good math just sure ontop thing,professor tseng not NEG_tough grader she picky time she do not NEG_home work she offer study guide very similar test use half sheet nots note test not NEG_good math her just sure ontop thing,professor tseng not NEG_tough grader picky time do not NEG_home work offer study guide very similar test use half sheet nots note test not NEG_good math just sure ontop thing
Kelly  Tseng,female,Mathematics,STEM,4.7,good,"Professor Tseng is one of the best math professors! once you get use to her accent. She explains everything, no book needed, she does in class credit every meeting. She lets you use one sheet of notes front and back. i would most defiantly recommend her! her famous quote ""stats is easy!:)""",professor tseng best math professor use her accent she explain no book need she do class credit meet she let use sheet note defiantly recommend her her famous quote stats easy,professor tseng best math professor use accent explain no book need do class credit meet let use sheet note defiantly recommend famous quote stats easy,professor tseng best math professor use her accent she explain no NEG_book need she do class credit meet she let use sheet note defiantly recommend her her famous quote stats easy,professor tseng best math professor use accent explain no NEG_book need do class credit meet let use sheet note defiantly recommend famous quote stats easy
Kelly  Tseng,female,Mathematics,STEM,4.7,good,"She is very professional, smart and has a great sense of humor. I will say she has an accent, but nothing to the point you will not understand here. I actually think it\'s very cute when she says ""Zero"". Love it! To me, she deserves the best Math professor ELAC has to offer. Period.",she very professional smart great sense humor say she accent point not understand actually think very cute she say zero love she deserve best math professor elac offer period,very professional smart great sense humor say accent point not understand actually think very cute say zero love deserve best math professor elac offer period,she very professional smart great sense humor say she accent point not NEG_understand actually think very cute she say zero love she deserve best math professor elac offer period,very professional smart great sense humor say accent point not NEG_understand actually think very cute say zero love deserve best math professor elac offer period
Kelly  Tseng,female,Mathematics,STEM,4.7,good,"Tseng sets you up for success. It\'s ridiculous if you fail the class. Her study guides are through and she always takes the time before, during, and after class to help her students. She uses good visuals and is patient to teach. You have homework daily during class, but you could always ask her for help. I took her for 125 and Stats. My fav Prof!",tseng set success ridiculous fail class her study guide she take time class help her student she use good visuals patient teach homework daily class ask her help take her 125 stats fav prof,tseng set success ridiculous fail class study guide take time class help student use good visuals patient teach homework daily class ask help take 125 stats fav prof,tseng set success ridiculous fail class her study guide she take time class help her student she use good visuals patient teach homework daily class ask her help take her 125 stats fav prof,tseng set success ridiculous fail class study guide take time class help student use good visuals patient teach homework daily class ask help take 125 stats fav prof
Kelly  Tseng,female,Mathematics,STEM,4.7,good,"as long as you follow the notes that she writes on the white board you will get it, if not, just ask her, dont be afraid to ask because you are learning after all. she will not pick on you. highly recommend",long follow note she write white board not just ask her dont afraid ask learn she not pick highly recommend,long follow note write white board not just ask dont afraid ask learn not pick highly recommend,long follow note she write white board not NEG_just ask her dont afraid ask learn she not NEG_pick highly recommend,long follow note write white board not NEG_just ask dont afraid ask learn not NEG_pick highly recommend
Kelly  Tseng,female,Mathematics,STEM,4.7,good,"I RECCOMEND taking her, especially if ur not good at math. Easy to understand teaching style and she lets you use 2 pages of notes on all the test.. To pass you Must show up to class, doesn\'t check homework. No text book required",reccomend take her especially ur not good math easy understand teach style she let use 2 page note test pas class do not check homework no text book require,reccomend take especially ur not good math easy understand teach style let use 2 page note test pas class do not check homework no text book require,reccomend take her especially ur not NEG_good math easy understand teach style she let use 2 page note test pas class do not NEG_check homework no NEG_text book require,reccomend take especially ur not NEG_good math easy understand teach style let use 2 page note test pas class do not NEG_check homework no NEG_text book require
Kelly  Tseng,female,Mathematics,STEM,4.7,good,"She is nice, and I think she\'s a good teacher. Just not for me! I couldn\'t really get pass the accent coupled with the speed in which she taught. She showed us multiple ways to complete a problem which was helpful but ultimately confusing. I took an accelerated winter course so she skipped some things, big mistake on my part. Dropped with a W",she nice think she good teacher just not not really pas accent couple speed she teach she show multiple way complete problem helpful ultimately confuse take accelerate winter course so she skip thing big mistake drop w,nice think good teacher just not not really pas accent couple speed teach show multiple way complete problem helpful ultimately confuse take accelerate winter course so skip thing big mistake drop w,she nice think she good teacher just not NEG_not really pas accent couple speed she teach she show multiple way complete problem helpful ultimately confuse take accelerate winter course so she skip thing big mistake drop w,nice think good teacher just not NEG_not really pas accent couple speed teach show multiple way complete problem helpful ultimately confuse take accelerate winter course so skip thing big mistake drop w
Kelly  Tseng,female,Mathematics,STEM,4.7,good,"She makes math easy to learn , definitely one of the best math professors. There is no way someone can get a grade below a B, unless the student doesn\'t make an effort. She does not collect the hw but she does assign take home classwork which ends up being hw. The textbook is not necessary.",she make math easy learn definitely best math professor no way grade b unless student do not make effort she do not collect hw she do assign home classwork end hw textbook not necessary,make math easy learn definitely best math professor no way grade b unless student do not make effort do not collect hw do assign home classwork end hw textbook not necessary,she make math easy learn definitely best math professor no NEG_way grade b unless student do not NEG_make effort she do not NEG_collect hw she do assign home classwork end hw textbook not NEG_necessary,make math easy learn definitely best math professor no NEG_way grade b unless student do not NEG_make effort do not NEG_collect hw do assign home classwork end hw textbook not NEG_necessary
Kelly  Tseng,female,Mathematics,STEM,4.7,good,She\'s very helpful and cares about her students. She is very approachable. Didn\'t need the textbook much. Not much work outside of the class. Her tests are easy and actually goes with her lectures. You can have notes on the test or the study guide which is basically the same as the test and has the same amount of Q\'s and is very helpful!,she very helpful care her student she very approachable do not need textbook not work outside class her test easy actually go her lecture note test study guide basically test q very helpful,very helpful care student very approachable do not need textbook not work outside class test easy actually go lecture note test study guide basically test q very helpful,she very helpful care her student she very approachable do not NEG_need textbook not NEG_work outside class her test easy actually go her lecture note test study guide basically test q very helpful,very helpful care student very approachable do not NEG_need textbook not NEG_work outside class test easy actually go lecture note test study guide basically test q very helpful
Kelly  Tseng,female,Mathematics,STEM,4.7,good,Cool teacher. I love math so she made it really easy. Just pay attention and learn how to do the problem. Her test are easy because you are allowed to use note even on the mid-term and final. No textbook is needed. And there is no homework. Just class work. And some of the classwork exercises are in the text.,cool teacher love math so she really easy just pay attention learn problem her test easy allow use note midterm final no textbook need no homework just class work classwork exercise text,cool teacher love math so really easy just pay attention learn problem test easy allow use note midterm final no textbook need no homework just class work classwork exercise text,cool teacher love math so she really easy just pay attention learn problem her test easy allow use note midterm final no NEG_textbook need no NEG_homework just class work classwork exercise text,cool teacher love math so really easy just pay attention learn problem test easy allow use note midterm final no NEG_textbook need no NEG_homework just class work classwork exercise text
Kelly  Tseng,female,Mathematics,STEM,4.7,good,"Highly recommended professor!! Really love her teaching style and the study guides she gave out before tests are incredibly amazing!! Screw those who didn\'t get A. Just do her easy class works, study the questions she gave out before tests and you are guaranteed A+++ like me... :)",highly recommend professor really love her teach style study guide she give test incredibly amaze screw do not just her easy class work study question she give test guarantee like,highly recommend professor really love teach style study guide give test incredibly amaze screw do not just easy class work study question give test guarantee like,highly recommend professor really love her teach style study guide she give test incredibly amaze screw do not NEG_just her easy class work study question she give test guarantee like,highly recommend professor really love teach style study guide give test incredibly amaze screw do not NEG_just easy class work study question give test guarantee like
Kelly  Tseng,female,Mathematics,STEM,4.7,good,"I was concern about taking math 125 specially during the winter,I am not good at math and hadn\'t taken any math in over 5 years! With that said, I am so glad I took Tseng. She teaches new concepts while relating it to basic math making it easy to understand plus her all her work is open notes!",concern take math 125 specially winteri not good math not take math 5 year say so glad take tseng she teach new concept relate basic math make easy understand plus her her work open note,concern take math 125 specially winteri not good math not take math 5 year say so glad take tseng teach new concept relate basic math make easy understand plus work open note,concern take math 125 specially winteri not NEG_good math not NEG_take math 5 year say so glad take tseng she teach new concept relate basic math make easy understand plus her her work open note,concern take math 125 specially winteri not NEG_good math not NEG_take math 5 year say so glad take tseng teach new concept relate basic math make easy understand plus work open note
Kelly  Tseng,female,Mathematics,STEM,4.7,good,Great professor ! Must take her if you hate math,great professor her hate math,great professor hate math,great professor her hate math,great professor hate math
Kelly  Tseng,female,Mathematics,STEM,4.7,good,"Recommend her 100% specially to those (like me) that are terrible at math & intimidated by it. She is SO helpful, aproachable, clear, funny & genuinely wants everyone to learn & pass. No book required, class work after lec, 3 test drops lowest 1, final ALL TEST ARE OPEN NOTES, EVEN THE FINAL!! If math gives you anxiety add her!",recommend her 100 specially like terrible math intimidate she so helpful aproachable clear funny genuinely want learn pas no book require class work lec 3 test drop lowest 1 final test open note final math give anxiety add her,recommend 100 specially like terrible math intimidate so helpful aproachable clear funny genuinely want learn pas no book require class work lec 3 test drop lowest 1 final test open note final math give anxiety add,recommend her 100 specially like terrible math intimidate she so helpful aproachable clear funny genuinely want learn pas no NEG_book require class work lec 3 test drop lowest 1 final test open note final math give anxiety add her,recommend 100 specially like terrible math intimidate so helpful aproachable clear funny genuinely want learn pas no NEG_book require class work lec 3 test drop lowest 1 final test open note final math give anxiety add
Kelly  Tseng,female,Mathematics,STEM,4.7,good,"She is an extremely helpful professor. She knows her math very well, and is easy to comprehend. She gives classwork at the end of class to help with grade & a study guide for exam. If you understand the study guide well and her notes, you are guaranteed to pass!! Also, do not miss class otherwise you will miss out.",she extremely helpful professor she know her math very easy comprehend she give classwork end class help grade study guide exam understand study guide her note guarantee pas not miss class miss,extremely helpful professor know math very easy comprehend give classwork end class help grade study guide exam understand study guide note guarantee pas not miss class miss,she extremely helpful professor she know her math very easy comprehend she give classwork end class help grade study guide exam understand study guide her note guarantee pas not NEG_miss class miss,extremely helpful professor know math very easy comprehend give classwork end class help grade study guide exam understand study guide note guarantee pas not NEG_miss class miss
Kelly  Tseng,female,Mathematics,STEM,4.7,good,Really awesome proffesor. Does a very good job at explaining mathematics shows everything!!! So it\'s easy to comprehend even if you have mental issues. Gives out a study guide with all questions similar to test and useable during tests,really awesome proffesor do very good job explain mathematics show so easy comprehend mental issue give study guide question similar test useable test,really awesome proffesor do very good job explain mathematics show so easy comprehend mental issue give study guide question similar test useable test,really awesome proffesor do very good job explain mathematics show so easy comprehend mental issue give study guide question similar test useable test,really awesome proffesor do very good job explain mathematics show so easy comprehend mental issue give study guide question similar test useable test
Kelly  Tseng,female,Mathematics,STEM,4.7,good,her attitude is real cool. gives a study guide before every test and open notes for every test including final. gives hw but never checks it. classwork every class for some points. best math teacher!,her attitude real cool give study guide test open note test include final give hw never check classwork class point best math teacher,attitude real cool give study guide test open note test include final give hw never check classwork class point best math teacher,her attitude real cool give study guide test open note test include final give hw never NEG_check classwork class point best math teacher,attitude real cool give study guide test open note test include final give hw never NEG_check classwork class point best math teacher
Kelly  Tseng,female,Mathematics,STEM,4.7,good,Made my math class super easy ! Loved going to class because she is so helpful.,math class super easy love go class she so helpful,math class super easy love go class so helpful,math class super easy love go class she so helpful,math class super easy love go class so helpful
Lorne  Olfman,male,Information Science,STEM,5.0,good,"Have had several classes with this professor and I always learn a lot. He is very dedicated to the subject and helpful to students. There is sometimes a lot of work, but it\'s there to reinforce the learning.",class professor learn lot he very dedicate subject helpful student lot work reinforce learn,class professor learn lot very dedicate subject helpful student lot work reinforce learn,class professor learn lot he very dedicate subject helpful student lot work reinforce learn,class professor learn lot very dedicate subject helpful student lot work reinforce learn
Lorne  Olfman,male,Information Science,STEM,5.0,good,Excellent and encourging professor. He really values the student and his or her opinions. Always welcomes new information and discussions in class. He always gives feedback about progress. This course was a lot of fun too :),excellent encourging professor he really value student his her opinion welcome new information discussion class he give feedback progress course lot fun too,excellent encourging professor really value student opinion welcome new information discussion class give feedback progress course lot fun too,excellent encourging professor he really value student his her opinion welcome new information discussion class he give feedback progress course lot fun too,excellent encourging professor really value student opinion welcome new information discussion class give feedback progress course lot fun too
Mohammad  Aleem,male,Chemistry,STEM,4.5,good,He is the best prof ever. he helps you in every possible way he can. if you mess up any experiment he will tell u how to correct it and not making you do whole thing again. he is most understanding and caring professor! just take him if you can.. m sure you wont regret!,he best prof he help possible way he mess experiment he tell u correct not make thing he understand care professor just him m sure wont regret,best prof help possible way mess experiment tell u correct not make thing understand care professor just sure wont regret,he best prof he help possible way he mess experiment he tell u correct not NEG_make thing he understand care professor just him m sure wont regret,best prof help possible way mess experiment tell u correct not NEG_make thing understand care professor just sure wont regret
Mohammad  Aleem,male,Chemistry,STEM,4.5,good,"Very nice, helps you a lot",very nice help lot,very nice help lot,very nice help lot,very nice help lot
Mohammad  Aleem,male,Chemistry,STEM,4.5,good,"Agree -- VERY nice guy,patient with students, helps if you do not understand. If you must miss a lab, let him know (likes that and will work with you!). No tests for his lab!!!",agree very nice guypatient student help not understand miss lab let him know like work no test his lab,agree very nice guypatient student help not understand miss lab let know like work no test lab,agree very nice guypatient student help not NEG_understand miss lab let him know like work no NEG_test his lab,agree very nice guypatient student help not NEG_understand miss lab let know like work no NEG_test lab
Mohammad  Aleem,male,Chemistry,STEM,4.5,good,"Professor Aleem is very helpful, he is willing to show you the work and is very patient. His english may not be that great but he can be clear when he knows what to say.",professor aleem very helpful he will work very patient his english not great he clear he know say,professor aleem very helpful will work very patient english not great clear know say,professor aleem very helpful he will work very patient his english not NEG_great he clear he know say,professor aleem very helpful will work very patient english not NEG_great clear know say
G. H.  Simidian,male,Mathematics,STEM,4.3,good,"prof simidian is funny ,caring, goes over homework,sit close to board from day one go to math lab,attendance a must don\'t use book a lot love his stories ask a lot of questions. hes patient with students wants to see every pass .best teacher I ever had period couldn\'t have done it with prof simidian.i miss his class a lot .I will never forget him.",prof simidian funny care go homeworksit close board day math labattendance not use book lot love his story ask lot question he patient student want pas best teacher period not prof simidiani miss his class lot never forget him,prof simidian funny care go homeworksit close board day math labattendance not use book lot love story ask lot question patient student want pas best teacher period not prof simidiani miss class lot never forget,prof simidian funny care go homeworksit close board day math labattendance not NEG_use book lot love his story ask lot question he patient student want pas best teacher period not NEG_prof simidiani miss his class lot never NEG_forget him,prof simidian funny care go homeworksit close board day math labattendance not NEG_use book lot love story ask lot question patient student want pas best teacher period not NEG_prof simidiani miss class lot never NEG_forget
G. H.  Simidian,male,Mathematics,STEM,4.3,good,His personality and jokes may come off very strong at first but hes hilarious and stays after class with you if you dont understand something. he ALWAYS gives out papers with formulas and a break down of how he did the problem. Gives hw but doesnt check it and dont bother buying the textbook we never used it. just pay attention and ask questions.,his personality joke come very strong he hilarious stay class dont understand he give paper formula break he do problem give hw doesnt check dont bother buy textbook never use just pay attention ask question,personality joke come very strong hilarious stay class dont understand give paper formula break do problem give hw doesnt check dont bother buy textbook never use just pay attention ask question,his personality joke come very strong he hilarious stay class dont understand he give paper formula break he do problem give hw doesnt check dont bother buy textbook never NEG_use just pay attention ask question,personality joke come very strong hilarious stay class dont understand give paper formula break do problem give hw doesnt check dont bother buy textbook never NEG_use just pay attention ask question
G. H.  Simidian,male,Mathematics,STEM,4.3,good,"He was very funny and nice when he wanted to be. Although, despite his personality he was a very difficult teacher for a non-credit class. He always taught subjects in a very complex way when there were much easier ways of doing them. He was very slow with his lessons, not in a helpful way though. If you are absent a lot he WILL fail you.",he very funny nice he want despite his personality he very difficult teacher noncredit class he teach subject very complex way easier way do he very slow his lesson not helpful way absent lot he fail,very funny nice want despite personality very difficult teacher noncredit class teach subject very complex way easier way do very slow lesson not helpful way absent lot fail,he very funny nice he want despite his personality he very difficult teacher noncredit class he teach subject very complex way easier way do he very slow his lesson not NEG_helpful way absent lot he fail,very funny nice want despite personality very difficult teacher noncredit class teach subject very complex way easier way do very slow lesson not NEG_helpful way absent lot fail
G. H.  Simidian,male,Mathematics,STEM,4.3,good,Class was very easy and he understoofd that most people in the class werent straight from high school. He broke down math and gave many different ways to complete each problem. When you get in the class you will think your f\'ed but youll realize that he is a really good guy and really funny! (dont take his humor to heart),class very easy he understoofd people class werent straight high school he break math give different way complete problem class think feed youll realize he really good guy really funny dont his humor heart,class very easy understoofd people class werent straight high school break math give different way complete problem class think feed youll realize really good really funny dont humor heart,class very easy he understoofd people class werent straight high school he break math give different way complete problem class think feed youll realize he really good guy really funny dont his humor heart,class very easy understoofd people class werent straight high school break math give different way complete problem class think feed youll realize really good really funny dont humor heart
G. H.  Simidian,male,Mathematics,STEM,4.3,good,Amazing! I\'ve failed every math I\'ve ever taken until I got this professor I have one of the highest grades in the class. He makes it easy to understand and has a lot of dad jokes. Don\'t need the text book . 10/10,amaze fail math take get professor highest grade class he make easy understand lot dad joke not need text book 1010,amaze fail math take get professor highest grade class make easy understand lot dad joke not need text book 1010,amaze fail math take get professor highest grade class he make easy understand lot dad joke not NEG_need text book 1010,amaze fail math take get professor highest grade class make easy understand lot dad joke not NEG_need text book 1010
G. H.  Simidian,male,Mathematics,STEM,4.3,good,I struggled my entire life with math professor Simidian will go over and over the problem with you till you understand it. I am exited to know he will be my professor for math 002 gives me a bit of hope. Have trouble understanding math go with professor Simidian!!!,struggle entire life math professor simidian problem till understand exit know he professor math 002 give bite hope trouble understand math professor simidian,struggle entire life math professor simidian problem till understand exit know professor math 002 give bite hope trouble understand math professor simidian,struggle entire life math professor simidian problem till understand exit know he professor math 002 give bite hope trouble understand math professor simidian,struggle entire life math professor simidian problem till understand exit know professor math 002 give bite hope trouble understand math professor simidian
G. H.  Simidian,male,Mathematics,STEM,4.3,good,Prof Simidian is great. I am horrible at math and he made it super clear. He\'s very nice and funny and wants to see everybody pass. I would deff take his class again.,prof simidian great horrible math he super clear he very nice funny want everybody pas deff his class,prof simidian great horrible math super clear very nice funny want everybody pas deff class,prof simidian great horrible math he super clear he very nice funny want everybody pas deff his class,prof simidian great horrible math super clear very nice funny want everybody pas deff class
G. H.  Simidian,male,Mathematics,STEM,4.3,good,"my favorite professor ! he is funny and will help you over and over until you understand it. he shows you the quickest way possible with out the extra steps, he is also hilarious. If you go and pay attention you will pass.",favorite professor he funny help understand he show quickest way possible extra step he hilarious pay attention pas,favorite professor funny help understand show quickest way possible extra step hilarious pay attention pas,favorite professor he funny help understand he show quickest way possible extra step he hilarious pay attention pas,favorite professor funny help understand show quickest way possible extra step hilarious pay attention pas
G. H.  Simidian,male,Mathematics,STEM,4.3,good,His a great teacher. He go over anything you don\'t understand.,his great teacher he not understand,great teacher not understand,his great teacher he not NEG_understand,great teacher not NEG_understand
G. H.  Simidian,male,Mathematics,STEM,4.3,good,Amazing professor! I have struggled with math for my entire life and always hated it. This professor made math so much fun and was so patient with me. He is hilarious and down to earth. I look forward to next semester! Take this professor! He is definitely a gem!,amaze professor struggle math entire life hat professor math so fun so patient he hilarious earth look forward semester professor he definitely gem,amaze professor struggle math entire life hat professor math so fun so patient hilarious earth look forward semester professor definitely gem,amaze professor struggle math entire life hat professor math so fun so patient he hilarious earth look forward semester professor he definitely gem,amaze professor struggle math entire life hat professor math so fun so patient hilarious earth look forward semester professor definitely gem
G. H.  Simidian,male,Mathematics,STEM,4.3,good,"this professor is great!! He does not make you take unnecessary steps to succeed. He is straight to the point, fair and hilarious! I hope to see him next semester and every other after that!",professor great he do not make unnecessary step succeed he straight point fair hilarious hope him semester,professor great do not make unnecessary step succeed straight point fair hilarious hope semester,professor great he do not NEG_make unnecessary step succeed he straight point fair hilarious hope him semester,professor great do not NEG_make unnecessary step succeed straight point fair hilarious hope semester
G. H.  Simidian,male,Mathematics,STEM,4.3,good,"awesome math teacher, absolutely hilarious, i loved going to math class. i had the best classmates and he was always making us laugh. he make you feel comfortable and if you don\'t understand something he explains it thoroughly. i would deff take his class again",awesome math teacher absolutely hilarious love go math class best classmate he make laugh he make feel comfortable not understand he explain thoroughly deff his class,awesome math teacher absolutely hilarious love go math class best classmate make laugh make feel comfortable not understand explain thoroughly deff class,awesome math teacher absolutely hilarious love go math class best classmate he make laugh he make feel comfortable not NEG_understand he explain thoroughly deff his class,awesome math teacher absolutely hilarious love go math class best classmate make laugh make feel comfortable not NEG_understand explain thoroughly deff class
G. H.  Simidian,male,Mathematics,STEM,4.3,good,"He is Awesome!!!! If you are having a tough time with Algebra...take his class. He will teach you ways that are much easier than the traditional way of Algebra. Funny guy, good personality... GREAT TEACHER! take his class.",he awesome have tough time algebratake his class he teach way easier traditional way algebra funny guy good personality great teacher his class,awesome have tough time algebratake class teach way easier traditional way algebra funny good personality great teacher class,he awesome have tough time algebratake his class he teach way easier traditional way algebra funny guy good personality great teacher his class,awesome have tough time algebratake class teach way easier traditional way algebra funny good personality great teacher class
G. H.  Simidian,male,Mathematics,STEM,4.3,good,"funny man, that makes math funn, dont buy the textbook we never used it, his test are usually based off the homework so deff do the hw, also all his test were open book. My only complaint is he bumped a lot of ppl who were failing or in the d range up to c+ yet i had an 84 avg and he didnt bump me at all, which doesn\'t seem fair.",funny man make math funn dont buy textbook never use his test usually base homework so deff hw his test open book complaint he bump lot ppl fail d range c 84 avg he didnt bump do not fair,funny make math funn dont buy textbook never use test usually base homework so deff hw test open book complaint bump lot ppl fail d range c 84 avg didnt bump do not fair,funny man make math funn dont buy textbook never NEG_use his test usually base homework so deff hw his test open book complaint he bump lot ppl fail d range c 84 avg he didnt bump do not NEG_fair,funny make math funn dont buy textbook never NEG_use test usually base homework so deff hw test open book complaint bump lot ppl fail d range c 84 avg didnt bump do not NEG_fair
G. H.  Simidian,male,Mathematics,STEM,4.3,good,This guy is really funny & cool!!,guy really funny cool,really funny cool,guy really funny cool,really funny cool
G. H.  Simidian,male,Mathematics,STEM,4.3,good,He is an extremely fair guy! he has this teaching technique and you are sure to learn what he teaches.. this guy is brilliant!! you should enjoy his class!,he extremely fair guy he teach technique sure learn he teach guy brilliant enjoy his class,extremely fair teach technique sure learn teach brilliant enjoy class,he extremely fair guy he teach technique sure learn he teach guy brilliant enjoy his class,extremely fair teach technique sure learn teach brilliant enjoy class
G. H.  Simidian,male,Mathematics,STEM,4.3,good,The guy dosent know what he\'s doing,guy dosent know he do,dosent know do,guy dosent know he do,dosent know do
G. H.  Simidian,male,Mathematics,STEM,4.3,good,this guy is amazing. the class is really easy and he is really weird and funny.,guy amaze class really easy he really weird funny,amaze class really easy really weird funny,guy amaze class really easy he really weird funny,amaze class really easy really weird funny
J  Jaegaer,male,Biology,STEM,3.8,good,"Excellent professor. Knows his stuff, and puts up with a lot out of his disruptive students graciously. Could do a little better with class discipline, but in a masters level class you would expect them to do this on their own.",excellent professor know his stuff put lot his disruptive student graciously little better class discipline master level class expect,excellent professor know stuff put lot disruptive student graciously little better class discipline master level class expect,excellent professor know his stuff put lot his disruptive student graciously little better class discipline master level class expect,excellent professor know stuff put lot disruptive student graciously little better class discipline master level class expect
