professor_name,prof_gender_finalized,department_name_clean,department_domain,star_rating,star_rating_category,comments,comments_original,comments_scrubbed,comments_original_neg,comments_scrubbed_neg
Shiquan  Tao,male,Chemistry,STEM,3.0,average,Great Guy!,great guy,great,great guy,great
Shiquan  Tao,male,Chemistry,STEM,3.0,average,Great Guy!! Very smart!! Best Professor in this department!!!,great guy very smart best professor department,great very smart best professor department,great guy very smart best professor department,great very smart best professor department
Shiquan  Tao,male,Chemistry,STEM,3.0,average,"Difficult to understand in the beginning, but once you\xc3\xa2??re in the class for more than a month... Best part is he helps you with in class quizzes and hw if you ask",difficult understand begin youã¢re class month best he help class quiz hw ask,difficult understand begin youã¢re class month best help class quiz hw ask,difficult understand begin youã¢re class month best he help class quiz hw ask,difficult understand begin youã¢re class month best help class quiz hw ask
Shiquan  Tao,male,Chemistry,STEM,3.0,average,It is really to understand.,really understand,really understand,really understand,really understand
Shiquan  Tao,male,Chemistry,STEM,3.0,average,"Dr.Tao is the bomb! I took him for chem 1411 and 1412 during the summer and the class was not that tough. Why? Because I did the homework, attended class, and studied for tests. Office hours are helpful, and Dr.Tao is always available after class for any clarification. For the people who say Dr.Tao is laughing at them, please understand that he",drtao bomb take him chem 1411 1412 summer class not tough do homework attend class study test office hour helpful drtao available class clarification people say drtao laugh understand he,drtao bomb take chem 1411 1412 summer class not tough do homework attend class study test office hour helpful drtao available class clarification people say drtao laugh understand,drtao bomb take him chem 1411 1412 summer class not NEG_tough do homework attend class study test office hour helpful drtao available class clarification people say drtao laugh understand he,drtao bomb take chem 1411 1412 summer class not NEG_tough do homework attend class study test office hour helpful drtao available class clarification people say drtao laugh understand
Shiquan  Tao,male,Chemistry,STEM,3.0,average,"For his Chem 2 class he improved his teaching method by placing the quizzes intermittently through the class period,we were more attentive so everyone did much better. He strongly encourages you refresh your own math, but will certainly help if you stay up with the course work. Go to class, do the homework early, you can do it!",his chem 2 class he improve his teach method place quiz intermittently class periodwe attentive so do better he strongly encourage refresh math certainly help stay course work class homework early,chem 2 class improve teach method place quiz intermittently class periodwe attentive so do better strongly encourage refresh math certainly help stay course work class homework early,his chem 2 class he improve his teach method place quiz intermittently class periodwe attentive so do better he strongly encourage refresh math certainly help stay course work class homework early,chem 2 class improve teach method place quiz intermittently class periodwe attentive so do better strongly encourage refresh math certainly help stay course work class homework early
Shiquan  Tao,male,Chemistry,STEM,3.0,average,really hard to understand. Must do the homework and quizzes. only 2 tests that are worth more then half your grade so if you fail just one your kinda screwed. he wasn\'t that helpful and when you would ask a question he would most the time just laugh at you. would not suggest to anyone,really hard understand homework quiz 2 test worth half grade so fail just kinda screw he not helpful ask question he time just laugh not suggest,really hard understand homework quiz 2 test worth half grade so fail just kinda screw not helpful ask question time just laugh not suggest,really hard understand homework quiz 2 test worth half grade so fail just kinda screw he not NEG_helpful ask question he time just laugh not NEG_suggest,really hard understand homework quiz 2 test worth half grade so fail just kinda screw not NEG_helpful ask question time just laugh not NEG_suggest
Shiquan  Tao,male,Chemistry,STEM,3.0,average,"Understand that this is a SELF TAUGHT COURSE. You have to read the book before class and do the homework early if you want to do really excellent. I hated the quizzes because there was never enough time for me because I am slow and kept trying to learn from the lecture rather than the book. Yes, he is hard to understand, so sit at the front if you",understand self teach course read book class homework early want really excellent hat quiz never time slow keep try learn lecture book yes he hard understand so sit,understand self teach course read book class homework early want really excellent hat quiz never time slow keep try learn lecture book yes hard understand so sit,understand self teach course read book class homework early want really excellent hat quiz never NEG_time slow keep try learn lecture book yes he hard understand so sit,understand self teach course read book class homework early want really excellent hat quiz never NEG_time slow keep try learn lecture book yes hard understand so sit
Shiquan  Tao,male,Chemistry,STEM,3.0,average,"If you could understand him you were doing great. When I asked for help, he laughed at me. Daily quizes are done by a remote you buy at the bookstore (if you have the money). HW was online. Basically, you either do really well or fail.",understand him do great ask help he laugh daily quiz remote buy bookstore money hw online basically really fail,understand do great ask help laugh daily quiz remote buy bookstore money hw online basically really fail,understand him do great ask help he laugh daily quiz remote buy bookstore money hw online basically really fail,understand do great ask help laugh daily quiz remote buy bookstore money hw online basically really fail
Shiquan  Tao,male,Chemistry,STEM,3.0,average,"His English is not the best, but after a while you can understand him better if you go to class and listen. I took Carlisle for Chem 1 and barely squeaked by with a C, so I swapped to Tao and now I have an A",his english not best understand him better class listen take carlisle chem 1 barely squeak c so swap tao,english not best understand better class listen take carlisle chem 1 barely squeak c so swap tao,his english not NEG_best understand him better class listen take carlisle chem 1 barely squeak c so swap tao,english not NEG_best understand better class listen take carlisle chem 1 barely squeak c so swap tao
Shiquan  Tao,male,Chemistry,STEM,3.0,average,"I thoroughly believe that I might have a different opinion of him if he would stop with the daily quizzes, and slow down his lectures. His accent would be difficult enough to decipher at a normal pace, much less the cheetah-like speed at which he talks. Definitely not conducive to learning a difficult subject like chemistry.",thoroughly believe different opinion him he stop daily quiz slow his lecture his accent difficult decipher normal pace cheetahlike speed he talk definitely not conducive learn difficult subject like chemistry,thoroughly believe different opinion stop daily quiz slow lecture accent difficult decipher normal pace cheetahlike speed talk definitely not conducive learn difficult subject like chemistry,thoroughly believe different opinion him he stop daily quiz slow his lecture his accent difficult decipher normal pace cheetahlike speed he talk definitely not NEG_conducive learn difficult subject like chemistry,thoroughly believe different opinion stop daily quiz slow lecture accent difficult decipher normal pace cheetahlike speed talk definitely not NEG_conducive learn difficult subject like chemistry
Stephanie  Bell,female,Chemistry,STEM,2.5,average,"NO reason why people should not do well. She completely prepares you for the tests, holds study sessions, and even let us make ""cheat sheet"" for the exams. She gave us her cell # in case we needed to call for extra help. There were people in my class that never came, didnt do HW and then wondered why they were failing. You have actually try people!",no reason people not she completely prepare test hold study session let make cheat sheet exam she give her cell case need extra help people class never come didnt hw wonder fail actually try people,no reason people not completely prepare test hold study session let make cheat sheet exam give cell case need extra help people class never come didnt hw wonder fail actually try people,no NEG_reason people not NEG_she completely prepare test hold study session let make cheat sheet exam she give her cell case need extra help people class never NEG_come didnt hw wonder fail actually try people,no NEG_reason people not NEG_completely prepare test hold study session let make cheat sheet exam give cell case need extra help people class never NEG_come didnt hw wonder fail actually try people
Stephanie  Bell,female,Chemistry,STEM,2.5,average,"I can see why the people below commented the way they did, but dont go by that. If you are a student of average intelligence this class is super easy. She was very helpful, would go over countless practice problems, until everyone understood. She was very friendly with my class, but doesn\'t have patience for students that dont go home and do the wo",people comment way do dont student average intelligence class super easy she very helpful countless practice problem understand she very friendly class do not patience student dont home wo,people comment way do dont student average intelligence class super easy very helpful countless practice problem understand very friendly class do not patience student dont home wo,people comment way do dont student average intelligence class super easy she very helpful countless practice problem understand she very friendly class do not NEG_patience student dont home wo,people comment way do dont student average intelligence class super easy very helpful countless practice problem understand very friendly class do not NEG_patience student dont home wo
Stephanie  Bell,female,Chemistry,STEM,2.5,average,"one of the worst teacher ever at santa fe. SO RUDE.. she expects students to be polite and so nice to her but she is very RUDE. SO hard to approach. she will insult you for asking a suggestion. AVOID HER.Take any other teacher if you, if not then you rather wait for another semester than money for being in her class and end up withdrwing.",worst teacher santa fe so rude she expect student polite so nice her she very rude so hard approach she insult ask suggestion avoid hertake teacher not wait semester money her class end withdrwing,worst teacher santa fe so rude expect student polite so nice very rude so hard approach insult ask suggestion avoid hertake teacher not wait semester money class end withdrwing,worst teacher santa fe so rude she expect student polite so nice her she very rude so hard approach she insult ask suggestion avoid hertake teacher not NEG_wait semester money her class end withdrwing,worst teacher santa fe so rude expect student polite so nice very rude so hard approach insult ask suggestion avoid hertake teacher not NEG_wait semester money class end withdrwing
Stephanie  Bell,female,Chemistry,STEM,2.5,average,"I actually took her and boy...I hated the day i walked in her class,she is very rude,she acts like we are there to be chemists...chemistry is a difficult class...but not that difficult...I had to drop her She also relies too much on ANGEL..it wasnt even an on line Class...Take someone ELSE if you can!",actually take her boyi hat day walk her classshe very rudeshe act like chemistschemistry difficult classbut not difficulti drop her she rely too angelit wasnt line classtake,actually take boyi hat day walk classshe very rudeshe act like chemistschemistry difficult classbut not difficulti drop rely too angelit wasnt line classtake,actually take her boyi hat day walk her classshe very rudeshe act like chemistschemistry difficult classbut not NEG_difficulti drop her she rely too angelit wasnt line classtake,actually take boyi hat day walk classshe very rudeshe act like chemistschemistry difficult classbut not NEG_difficulti drop rely too angelit wasnt line classtake
Stephanie  Bell,female,Chemistry,STEM,2.5,average,"professor looks at you like you are stupid if you ask a question. made comment to class when asked to explain something again that she didn\'t want to repeat ""that\'s what tutors and homework are for"" and didn\'t go over material again. argues with students about irrelivent subjects. Not a good teacher",professor look like stupid ask question comment class ask explain she do not want repeat tutor homework do not material argue student irrelivent subject not good teacher,professor look like stupid ask question comment class ask explain do not want repeat tutor homework do not material argue student irrelivent subject not good teacher,professor look like stupid ask question comment class ask explain she do not NEG_want repeat tutor homework do not NEG_material argue student irrelivent subject not NEG_good teacher,professor look like stupid ask question comment class ask explain do not NEG_want repeat tutor homework do not NEG_material argue student irrelivent subject not NEG_good teacher
Stephanie  Sundberg,female,Mathematics,STEM,3.1,average,"Took this class online. Did great the first half, horrible the second. Stats is hard and the book she used did not tell you how to do anything. I ended up having to see the examples of the problems and how to solve them before i actually completed them. Also I live over 6000 miles away and had to find a proctor to administer the test. HUGE Pain!",take class online do great half horrible second stats hard book she use do not tell end have example problem solve actually complete live 6000 mile away proctor administer test huge pain,take class online do great half horrible second stats hard book use do not tell end have example problem solve actually complete live 6000 mile away proctor administer test huge pain,take class online do great half horrible second stats hard book she use do not NEG_tell end have example problem solve actually complete live 6000 mile away proctor administer test huge pain,take class online do great half horrible second stats hard book use do not NEG_tell end have example problem solve actually complete live 6000 mile away proctor administer test huge pain
Stephanie  Sundberg,female,Mathematics,STEM,3.1,average,"This class is not set up very well. The book she uses, (hich she helped make)looks more helpful than it actaully is. Seems like it should have to be of better quality. I have always loved math and have never gotten anything less than an A in a math course, but not this one! Directions were VERY disorganized",class not set very book she use hich she help makelooks helpful actaully like better quality love math never get math course not direction very disorganize,class not set very book use hich help makelooks helpful actaully like better quality love math never get math course not direction very disorganize,class not NEG_set very book she use hich she help makelooks helpful actaully like better quality love math never NEG_get math course not NEG_direction very disorganize,class not NEG_set very book use hich help makelooks helpful actaully like better quality love math never NEG_get math course not NEG_direction very disorganize
Stephanie  Sundberg,female,Mathematics,STEM,3.1,average,I slacked off a bit and got a B+. Lots of extra credit. Easy teacher and class. Final was kinda hard though,slack bite get b lot extra credit easy teacher class final kinda hard,slack bite get b lot extra credit easy teacher class final kinda hard,slack bite get b lot extra credit easy teacher class final kinda hard,slack bite get b lot extra credit easy teacher class final kinda hard
Stephanie  Sundberg,female,Mathematics,STEM,3.1,average,"My only problem with this professor was the fact that exams had to be taken in person and this was an online class. Not that easy when you live 1.5 hours away. She had also allowed us to rescudule exams, except she wouldn\'t let me on the final. Strange seeing as how there was an announcement right on blackboard saying that we could rescedule exams.",problem professor fact exam take person online class not easy live 15 hour away she allow rescudule exam she not let final strange see announcement right blackboard say rescedule exam,problem professor fact exam take person online class not easy live 15 hour away allow rescudule exam not let final strange see announcement right blackboard say rescedule exam,problem professor fact exam take person online class not NEG_easy live 15 hour away she allow rescudule exam she not NEG_let final strange see announcement right blackboard say rescedule exam,problem professor fact exam take person online class not NEG_easy live 15 hour away allow rescudule exam not NEG_let final strange see announcement right blackboard say rescedule exam
Stephanie  Sundberg,female,Mathematics,STEM,3.1,average,"Great Teacher! The class started off a little rocky, because the publishers put the wrong code in the book. Very understandng and responds quickly. I highly recommend.",great teacher class start little rocky publisher wrong code book very understandng respond quickly highly recommend,great teacher class start little rocky publisher wrong code book very understandng respond quickly highly recommend,great teacher class start little rocky publisher wrong code book very understandng respond quickly highly recommend,great teacher class start little rocky publisher wrong code book very understandng respond quickly highly recommend
Anna  Rosenberg,female,Mathematics,STEM,2.9,average,"waste of money and time. should not be a teacher in any subject. not dedicated to the students and does not follow school policy. syllabus is vague. does not give dates for assignments that are due, is unfamiliar with the text, was late every single day(minus two),if i have learned anything its that her rants are as long as the sin graph STAY AWAY!",waste money time not teacher subject not dedicate student do not follow school policy syllabus vague do not date assignment unfamiliar text late single dayminus twoif learn her rant long sin graph stay away,waste money time not teacher subject not dedicate student do not follow school policy syllabus vague do not date assignment unfamiliar text late single dayminus twoif learn rant long sin graph stay away,waste money time not NEG_teacher subject not NEG_dedicate student do not NEG_follow school policy syllabus vague do not NEG_date assignment unfamiliar text late single dayminus twoif learn her rant long sin graph stay away,waste money time not NEG_teacher subject not NEG_dedicate student do not NEG_follow school policy syllabus vague do not NEG_date assignment unfamiliar text late single dayminus twoif learn rant long sin graph stay away
Anna  Rosenberg,female,Mathematics,STEM,2.9,average,"Not a good teacher. She is all over the place and will go off about things that make no sense and are completely irrelevant. She lost me sat least 20 times a class, and that was only if she actually showed up. Don\'t take her class.",not good teacher she place thing make no sense completely irrelevant she lose sit 20 time class she actually show not her class,not good teacher place thing make no sense completely irrelevant lose sit 20 time class actually show not class,not NEG_good teacher she place thing make no NEG_sense completely irrelevant she lose sit 20 time class she actually show not NEG_her class,not NEG_good teacher place thing make no NEG_sense completely irrelevant lose sit 20 time class actually show not NEG_class
Anna  Rosenberg,female,Mathematics,STEM,2.9,average,"Often I would show up to class 20 minutes late & the professor still wouldn\'t be there. Rosenberg\'s style is boring and complicated. Math 120 is the easiest class you will ever take... But you won\'t be challenged, and for good students, that will drive you crazy!",class 20 minute late professor not rosenbergs style bore complicate math 120 easiest class not challenge good student drive crazy,class 20 minute late professor not rosenbergs style bore complicate math 120 easiest class not challenge good student drive crazy,class 20 minute late professor not NEG_rosenbergs style bore complicate math 120 easiest class not NEG_challenge good student drive crazy,class 20 minute late professor not NEG_rosenbergs style bore complicate math 120 easiest class not NEG_challenge good student drive crazy
Anna  Rosenberg,female,Mathematics,STEM,2.9,average,Best teacher I ever had!,best teacher,best teacher,best teacher,best teacher
Anna  Rosenberg,female,Mathematics,STEM,2.9,average,"Great teacher. Very funny. Easy to talk too. Non bullshet teacher. Took for math30, 100, and now 120. wouldn\'t take anyone else. No attendance kept.",great teacher very funny easy talk too non bullshet teacher take math30 100 120 not no attendance keep,great teacher very funny easy talk too non bullshet teacher take math30 100 120 not no attendance keep,great teacher very funny easy talk too non bullshet teacher take math30 100 120 not NEG_no attendance keep,great teacher very funny easy talk too non bullshet teacher take math30 100 120 not NEG_no attendance keep
Anna  Rosenberg,female,Mathematics,STEM,2.9,average,"Not helpful. Confusing and unorganized. Often did not show up to class, and never called the office to let someone know. Sometimes sections were taught after the hw for them was due.",not helpful confuse unorganized do not class never call office let know section teach hw,not helpful confuse unorganized do not class never call office let know section teach hw,not NEG_helpful confuse unorganized do not NEG_class never NEG_call office let know section teach hw,not NEG_helpful confuse unorganized do not NEG_class never NEG_call office let know section teach hw
Carol  Lamb,female,Engineering,STEM,2.8,average,"She\'s tough, but you will learn if you do the work. Make good cheat sheets for the tests.",she tough learn work make good cheat sheet test,tough learn work make good cheat sheet test,she tough learn work make good cheat sheet test,tough learn work make good cheat sheet test
Carol  Lamb,female,Engineering,STEM,2.8,average,Not a good professor.,not good professor,not good professor,not NEG_good professor,not NEG_good professor
Carol  Lamb,female,Engineering,STEM,2.8,average,Just reads notes from book. When actually confronted with an actual construction question just freezes like a deer in the headlights. Extremely lazy. When confronted with actual construction questions just stares with a blank expression on her face - useless,just read note book actually confront actual construction question just freeze like deer headlight extremely lazy confront actual construction question just star blank expression her face useless,just read note book actually confront actual construction question just freeze like deer headlight extremely lazy confront actual construction question just star blank expression face useless,just read note book actually confront actual construction question just freeze like deer headlight extremely lazy confront actual construction question just star blank expression her face useless,just read note book actually confront actual construction question just freeze like deer headlight extremely lazy confront actual construction question just star blank expression face useless
Carol  Lamb,female,Engineering,STEM,2.8,average,learned alot,learn alot,learn alot,learn alot,learn alot
Mahajan  Amita,female,Computer Science,STEM,2.7,average,"Online course using testout for course materials. I can honestly say I am getting tired of professors relying on this crap for IT course work. Her english is sometimes funny in emails, but who uses spellcheck anymore. Responses via email can be a little slow. No extra credit, so if you start going downhill don\'t.",online course use testout course material honestly say get tire professor rely crap course work her english funny email use spellcheck anymore response email little slow no extra credit so start go downhill not,online course use testout course material honestly say get tire professor rely crap course work english funny email use spellcheck anymore response email little slow no extra credit so start go downhill not,online course use testout course material honestly say get tire professor rely crap course work her english funny email use spellcheck anymore response email little slow no NEG_extra credit so start go downhill not,online course use testout course material honestly say get tire professor rely crap course work english funny email use spellcheck anymore response email little slow no NEG_extra credit so start go downhill not
Mahajan  Amita,female,Computer Science,STEM,2.7,average,She is a very helpful Instructor. Always ready to help. She is the only instructor who actually puts an effort in the intro to computers class. the weekly assignments force me to read the material. Love my Instructor!,she very helpful instructor ready help she instructor actually put effort intro computer class weekly assignment force read material love instructor,very helpful instructor ready help instructor actually put effort intro computer class weekly assignment force read material love instructor,she very helpful instructor ready help she instructor actually put effort intro computer class weekly assignment force read material love instructor,very helpful instructor ready help instructor actually put effort intro computer class weekly assignment force read material love instructor
Mahajan  Amita,female,Computer Science,STEM,2.7,average,"She is a very nice teacher and will help you if you put in the effort to go and ask her, like most other teachers. You\'re not going to be spoon-fed the material, and will have to study. But it\'s worth it to go to class and try, because then she won\'t fail you. She is a great prof and very understanding, you just have to try!",she very nice teacher help effort ask her like teacher not go spoonfed material study worth class try she not fail she great prof very understand just try,very nice teacher help effort ask like teacher not go spoonfed material study worth class try not fail great prof very understand just try,she very nice teacher help effort ask her like teacher not NEG_go spoonfed material study worth class try she not NEG_fail she great prof very understand just try,very nice teacher help effort ask like teacher not NEG_go spoonfed material study worth class try not NEG_fail great prof very understand just try
Mahajan  Amita,female,Computer Science,STEM,2.7,average,"very hard to understand, I shouldn\'t have taken her class.",very hard understand not take her class,very hard understand not take class,very hard understand not NEG_take her class,very hard understand not NEG_take class
Mahajan  Amita,female,Computer Science,STEM,2.7,average,"This teacher is impossible to understand, won\'t return emails. When she does post things for her online class there are many spelling errors, which makes me wonder if she\'s even legit. lol She doesn\'t answer questions, and she\'s just irritating. If you have the choice, NEVER take any of her classes.",teacher impossible understand not return email she do post thing her online class spell error make wonder she legit lol she do not answer question she just irritate choice never her class,teacher impossible understand not return email do post thing online class spell error make wonder legit lol do not answer question just irritate choice never class,teacher impossible understand not NEG_return email she do post thing her online class spell error make wonder she legit lol she do not NEG_answer question she just irritate choice never NEG_her class,teacher impossible understand not NEG_return email do post thing online class spell error make wonder legit lol do not NEG_answer question just irritate choice never NEG_class
Mahajan  Amita,female,Computer Science,STEM,2.7,average,"This professor is terrible. One 1-page discussion essay thing with at least 2 peer responses, one test, one 50 question assignment (which include 5 ""short answer"" questions - i.e. mini-essays) and two 40 minute online labs PER WEEK for an intro to computers course. YUCK",professor terrible 1page discussion essay thing 2 peer response test 50 question assignment include 5 short answer question miniessays 40 minute online lab week intro computer course yuck,professor terrible 1page discussion essay thing 2 peer response test 50 question assignment include 5 short answer question miniessays 40 minute online lab week intro computer course yuck,professor terrible 1page discussion essay thing 2 peer response test 50 question assignment include 5 short answer question miniessays 40 minute online lab week intro computer course yuck,professor terrible 1page discussion essay thing 2 peer response test 50 question assignment include 5 short answer question miniessays 40 minute online lab week intro computer course yuck
Mahajan  Amita,female,Computer Science,STEM,2.7,average,"Man, if ever there was a pointless class, it\'s this one. And what\'s worse is that she makes it really complicated - waaaay more complicated than it is. It\'s the BEGINNING of the semester and I already hate her.",man pointless class worse she make really complicate waaaay complicate begin semester hate her,pointless class worse make really complicate waaaay complicate begin semester hate,man pointless class worse she make really complicate waaaay complicate begin semester hate her,pointless class worse make really complicate waaaay complicate begin semester hate
Tawana  Cooksey-James,female,Nursing,STEM,2.6,average,"She LOVES to talk about herself, is very rude and confrontational. If you dare challenge her on anything she says she will pretty much hate you from there on. She did not follow the curriculum like the rest of the professors and I learned almost nothing from the class. She was often late and had things back to us late as well. Do not take her.",she love talk very rude confrontational dare challenge her she say she pretty hate she do not follow curriculum like rest professor learn class she late thing late not her,love talk very rude confrontational dare challenge say pretty hate do not follow curriculum like rest professor learn class late thing late not,she love talk very rude confrontational dare challenge her she say she pretty hate she do not NEG_follow curriculum like rest professor learn class she late thing late not NEG_her,love talk very rude confrontational dare challenge say pretty hate do not NEG_follow curriculum like rest professor learn class late thing late not
Tawana  Cooksey-James,female,Nursing,STEM,2.6,average,"Listens, very approachable, responds quickly, very knowledgeable",listen very approachable respond quickly very knowledgeable,listen very approachable respond quickly very knowledgeable,listen very approachable respond quickly very knowledgeable,listen very approachable respond quickly very knowledgeable
Tawana  Cooksey-James,female,Nursing,STEM,2.6,average,"The previous assessor could not have been in my class Dr James was strict, but fair and covered the course work in a logical, structured format. She was knowledgable and would explain any difficult concepts.",previous assessor not class dr jam strict fair cover course work logical structure format she knowledgable explain difficult concept,previous assessor not class dr jam strict fair cover course work logical structure format knowledgable explain difficult concept,previous assessor not NEG_class dr jam strict fair cover course work logical structure format she knowledgable explain difficult concept,previous assessor not NEG_class dr jam strict fair cover course work logical structure format knowledgable explain difficult concept
Tawana  Cooksey-James,female,Nursing,STEM,2.6,average,"You do not have to attend class but credit is given for attendance.DR C-J followed the curriculum which others did not.I found the professor approachable, knowledgable and helpful. Well run course.",not attend class credit give attendancedr cj follow curriculum do noti professor approachable knowledgable helpful run course,not attend class credit give attendancedr cj follow curriculum do noti professor approachable knowledgable helpful run course,not NEG_attend class credit give attendancedr cj follow curriculum do noti professor approachable knowledgable helpful run course,not NEG_attend class credit give attendancedr cj follow curriculum do noti professor approachable knowledgable helpful run course
Tawana  Cooksey-James,female,Nursing,STEM,2.6,average,"Worst teacher I\'ve had in the nursing program- and I\'ve had her twice. She\'s rude, she\'s confrontational, she\'s arrogant. Don\'t be late to class or sit out of your ""assigned seat""- which everyone is sitting on top of each other. She will call you and makes the class feel uncomfortable. Whenever she says she will have something done, expect it later",worst teacher nurse program her twice she rude she confrontational she arrogant not late class sit assign seat sit she make class feel uncomfortable she say she expect later,worst teacher nurse program twice rude confrontational arrogant not late class sit assign seat sit make class feel uncomfortable say expect later,worst teacher nurse program her twice she rude she confrontational she arrogant not NEG_late class sit assign seat sit she make class feel uncomfortable she say she expect later,worst teacher nurse program twice rude confrontational arrogant not NEG_late class sit assign seat sit make class feel uncomfortable say expect later
Tawana  Cooksey-James,female,Nursing,STEM,2.6,average,Cooksey-James was difficult to follow her lectures were impossible to be interested in. She is confrontational and you will be better off never to take her. Wright State performs a disservice to the students by keeping her teaching,cookseyjames difficult follow her lecture impossible interest she confrontational better never her wright state perform disservice student keep her teach,cookseyjames difficult follow lecture impossible interest confrontational better never wright state perform disservice student keep teach,cookseyjames difficult follow her lecture impossible interest she confrontational better never NEG_her wright state perform disservice student keep her teach,cookseyjames difficult follow lecture impossible interest confrontational better never NEG_wright state perform disservice student keep teach
Tawana  Cooksey-James,female,Nursing,STEM,2.6,average,"The class and text was mandatory (but I didn\'t read the chapters after the first week). She is very intense and intimidating, but the class was cake. It is hard to stay awake in the evening. She likes feed back and is willing to help: remind her for breaks.",class text mandatory do not read chapter week she very intense intimidate class cake hard stay awake even she like fee will help remind her break,class text mandatory do not read chapter week very intense intimidate class cake hard stay awake even like fee will help remind break,class text mandatory do not NEG_read chapter week she very intense intimidate class cake hard stay awake even she like fee will help remind her break,class text mandatory do not NEG_read chapter week very intense intimidate class cake hard stay awake even like fee will help remind break
Tawana  Cooksey-James,female,Nursing,STEM,2.6,average,"I found her to be very intimidating as a prof. She is confrontational and suspicious of everyone (including hospitals). Don\'t be late & you HAVE to go to lecture. I wouldn\'t want to be on her bad side. I guess some profs want you to know that they hold all the authority. Know your place, participate online, do the work.",her very intimidate prof she confrontational suspicious include hospital not late lecture not want her bad guess prof want know hold authority know place participate online work,very intimidate prof confrontational suspicious include hospital not late lecture not want bad guess prof want know hold authority know place participate online work,her very intimidate prof she confrontational suspicious include hospital not NEG_late lecture not NEG_want her bad guess prof want know hold authority know place participate online work,very intimidate prof confrontational suspicious include hospital not NEG_late lecture not NEG_want bad guess prof want know hold authority know place participate online work
Robin  Goodrich,female,Nursing,STEM,3.4,average,Goes out of her way to be difficult. Not helpful in clinical.,go her way difficult not helpful clinical,go way difficult not helpful clinical,go her way difficult not NEG_helpful clinical,go way difficult not NEG_helpful clinical
Robin  Goodrich,female,Nursing,STEM,3.4,average,"While she did not teach my section in lecture, I once had her for clinical. She was great. Very helpful and enthusiastic about our learning and what we were up to for the day. Was very approachable and made the clinical day less stressful.",she do not teach section lecture her clinical she great very helpful enthusiastic learn day very approachable clinical day stressful,do not teach section lecture clinical great very helpful enthusiastic learn day very approachable clinical day stressful,she do not NEG_teach section lecture her clinical she great very helpful enthusiastic learn day very approachable clinical day stressful,do not NEG_teach section lecture clinical great very helpful enthusiastic learn day very approachable clinical day stressful
Robin  Goodrich,female,Nursing,STEM,3.4,average,tries to be your friend instead of your professor. would rather chat than lecture. she doesnt prepare you for the tests at all,try friend instead professor chat lecture she doesnt prepare test,try friend instead professor chat lecture doesnt prepare test,try friend instead professor chat lecture she doesnt prepare test,try friend instead professor chat lecture doesnt prepare test
Robin  Goodrich,female,Nursing,STEM,3.4,average,Professor Goodrich is a newer nursing professor at WCSU and a very welcome one in my opinion. I have had her twice and she is one of the most approachable professors in the nursing department.,professor goodrich newer nurse professor wcsu very welcome opinion her twice she approachable professor nurse department,professor goodrich newer nurse professor wcsu very welcome opinion twice approachable professor nurse department,professor goodrich newer nurse professor wcsu very welcome opinion her twice she approachable professor nurse department,professor goodrich newer nurse professor wcsu very welcome opinion twice approachable professor nurse department
Hope  Farner,female,Biology,STEM,2.7,average,shes awesome professor and she gives you life lessons with her lectures. very kind and understanding makes sure you understand whats your doing . There is a test once a week but its never unbearabley hard.,shes awesome professor she give life lesson her lecture very kind understand make sure understand whats do test week never unbearabley hard,awesome professor give life lesson lecture very kind understand make sure understand whats do test week never unbearabley hard,shes awesome professor she give life lesson her lecture very kind understand make sure understand whats do test week never NEG_unbearabley hard,awesome professor give life lesson lecture very kind understand make sure understand whats do test week never NEG_unbearabley hard
Hope  Farner,female,Biology,STEM,2.7,average,"I love science, especially Anatomy and Physiology, but I hated this professors lack of respect for her students. If anyone asked a question she would condescendingly repeat it and make the student answer, even though we are trying to gain clarification. She would make vile comments and gave the impression she hated her job. Try another professor.",love science especially anatomy physiology hat professor lack respect her student ask question she condescendingly repeat make student answer try gain clarification she make vile comment give impression she hat her job try professor,love science especially anatomy physiology hat professor lack respect student ask question condescendingly repeat make student answer try gain clarification make vile comment give impression hat job try professor,love science especially anatomy physiology hat professor lack respect her student ask question she condescendingly repeat make student answer try gain clarification she make vile comment give impression she hat her job try professor,love science especially anatomy physiology hat professor lack respect student ask question condescendingly repeat make student answer try gain clarification make vile comment give impression hat job try professor
Hope  Farner,female,Biology,STEM,2.7,average,"This is a great teacher. She will make you work for your grade, but if you are taking bio it is stuff you will most likely have to know. She gives a ton of extra credit and the labs really help.. BTW DON\'T USE PEN!! she will mark you down for it. Test are average just make sure to study and go over the definitions and notes she provides. Take her!!",great teacher she make work grade take bio stuff likely know she give ton extra credit lab really help btw not use pen she mark test average just make sure study definition note she provide her,great teacher make work grade take bio stuff likely know give ton extra credit lab really help btw not use pen mark test average just make sure study definition note provide,great teacher she make work grade take bio stuff likely know she give ton extra credit lab really help btw not NEG_use pen she mark test average just make sure study definition note she provide her,great teacher make work grade take bio stuff likely know give ton extra credit lab really help btw not NEG_use pen mark test average just make sure study definition note provide
