professor_name,prof_gender_finalized,department_name_clean,department_domain,star_rating,star_rating_category,comments,comments_original,comments_scrubbed,comments_original_neg,comments_scrubbed_neg
Margie  Gray,female,Psychology,Humanities,2.1,poor,"Mrs. Gray tries hard. She\'s new to teaching. Intro to psych is a ""gatekeeping"" class, separates the men from the boys, assignments are ridiculously easy and she freely gave points away. I learned a tremendous amount because I READ THE BOOK, as I was SUPPOSED TO! I missed having lectures, but I was able to learn. This is college, not Jr. High!",mr gray try hard she new teach intro psych gatekeeping class separate men boy assignment ridiculously easy she freely give point away learn tremendous read book suppose miss have lecture able learn college not jr high,mr gray try hard new teach intro psych gatekeeping class separate men boy assignment ridiculously easy freely give point away learn tremendous read book suppose miss have lecture able learn college not jr high,mr gray try hard she new teach intro psych gatekeeping class separate men boy assignment ridiculously easy she freely give point away learn tremendous read book suppose miss have lecture able learn college not NEG_jr high,mr gray try hard new teach intro psych gatekeeping class separate men boy assignment ridiculously easy freely give point away learn tremendous read book suppose miss have lecture able learn college not NEG_jr high
Margie  Gray,female,Psychology,Humanities,2.1,poor,DONT TAKE HER!!!! honestly she is terrible!!! she doesnt teach the stuff before she quizzes you!!!!,dont her honestly she terrible she doesnt teach stuff she quiz,dont honestly terrible doesnt teach stuff quiz,dont her honestly she terrible she doesnt teach stuff she quiz,dont honestly terrible doesnt teach stuff quiz
Margie  Gray,female,Psychology,Humanities,2.1,poor,"Mrs. Gray is a terrible teacher. As a matter of fact she doesn\'t teach! She harassed me about a discharge notice after I missed class for 2 days. I was then notified that my grade had gone from a B to an F and there was no way for me to pass. Her teaching style is : Quiz (every day), Teach 10% of material, Quiz, repeat, Test. I do not reccomend!",mr gray terrible teacher matter fact she do not teach she harass discharge notice miss class 2 day notify grade go b f no way pas her teach style quiz day teach 10 material quiz repeat test not reccomend,mr gray terrible teacher matter fact do not teach harass discharge notice miss class 2 day notify grade go b f no way pas teach style quiz day teach 10 material quiz repeat test not reccomend,mr gray terrible teacher matter fact she do not NEG_teach she harass discharge notice miss class 2 day notify grade go b f no NEG_way pas her teach style quiz day teach 10 material quiz repeat test not NEG_reccomend,mr gray terrible teacher matter fact do not NEG_teach harass discharge notice miss class 2 day notify grade go b f no NEG_way pas teach style quiz day teach 10 material quiz repeat test not NEG_reccomend
Margie  Gray,female,Psychology,Humanities,2.1,poor,"Ms. Gray is nice. Seems new to teaching. She does not spend much time lecturing & has no outline when she does. She barely covers 10% of the textbook. The student is on his own to learn the material. Quizzes & tests seem to be produced by the publisher. Class format is basically read, quiz, test. I would look for a more experienced instructor.",m gray nice new teach she do not spend time lecture no outline she do she barely cover 10 textbook student his learn material quiz test produce publisher class format basically read quiz test look experience instructor,gray nice new teach do not spend time lecture no outline do barely cover 10 textbook student learn material quiz test produce publisher class format basically read quiz test look experience instructor,m gray nice new teach she do not NEG_spend time lecture no NEG_outline she do she barely cover 10 textbook student his learn material quiz test produce publisher class format basically read quiz test look experience instructor,gray nice new teach do not NEG_spend time lecture no NEG_outline do barely cover 10 textbook student learn material quiz test produce publisher class format basically read quiz test look experience instructor
Kelly  Bailey,female,English,Humanities,2.0,poor,"She makes everything entirely too difficult. When you submit a paper, by the time you finish your outline, its not even your paper. Long story short if its not how she would word it or say it, you get an F. She is not an English teacher you would want to take.",she make entirely too difficult submit paper time finish outline not paper long story short not she word say f she not english teacher want,make entirely too difficult submit paper time finish outline not paper long story short not word say f not english teacher want,she make entirely too difficult submit paper time finish outline not NEG_paper long story short not NEG_she word say f she not NEG_english teacher want,make entirely too difficult submit paper time finish outline not NEG_paper long story short not NEG_word say f not NEG_english teacher want
Kelly  Bailey,female,English,Humanities,2.0,poor,"Kelly makes English Comp 1 much more difficult than it should be. She also has you turn in ridiculous sentence error exercises as though you were in 7th grade. If you do not format your papers, outlines, thesis statements, or ANY assignment EXACTLY how she prefers, your grade will be obliterated. Ridiculous amounts of homework for this class.",kelly make english comp 1 difficult she turn ridiculous sentence error exercise 7th grade not format paper outline thesis statement assignment exactly she prefer grade obliterate ridiculous amount homework class,kelly make english comp 1 difficult turn ridiculous sentence error exercise 7th grade not format paper outline thesis statement assignment exactly prefer grade obliterate ridiculous amount homework class,kelly make english comp 1 difficult she turn ridiculous sentence error exercise 7th grade not NEG_format paper outline thesis statement assignment exactly she prefer grade obliterate ridiculous amount homework class,kelly make english comp 1 difficult turn ridiculous sentence error exercise 7th grade not NEG_format paper outline thesis statement assignment exactly prefer grade obliterate ridiculous amount homework class
Kelly  Bailey,female,English,Humanities,2.0,poor,"I have taken other online classes, but never by such an unprofessional teacher. I will not recommend her for any upcoming students. She does not pay enough attention to your emails, your needs, your concerns.",take online class never unprofessional teacher not recommend her upcoming student she do not pay attention email need concern,take online class never unprofessional teacher not recommend upcoming student do not pay attention email need concern,take online class never NEG_unprofessional teacher not NEG_recommend her upcoming student she do not NEG_pay attention email need concern,take online class never NEG_unprofessional teacher not NEG_recommend upcoming student do not NEG_pay attention email need concern
Kelly  Bailey,female,English,Humanities,2.0,poor,"Ridiculous. Makes the assignments harder than necessary. Not enough class discussion. She is not clear, helpful or polite. Worthless to take this class. Should have chose another instructor. But got an A with all the extra credit she gives.",ridiculous make assignment harder necessary not class discussion she not clear helpful polite worthless class choose instructor get extra credit she give,ridiculous make assignment harder necessary not class discussion not clear helpful polite worthless class choose instructor get extra credit give,ridiculous make assignment harder necessary not NEG_class discussion she not NEG_clear helpful polite worthless class choose instructor get extra credit she give,ridiculous make assignment harder necessary not NEG_class discussion not NEG_clear helpful polite worthless class choose instructor get extra credit give
Kelly  Bailey,female,English,Humanities,2.0,poor,"Nice Professor, I love her more than I can say. Even though the exercises she give are not really helpful at all, I learn something from her class. By the way, she is hot!!",nice professor love her say exercise she not really helpful learn her class way she hot,nice professor love say exercise not really helpful learn class way hot,nice professor love her say exercise she not NEG_really helpful learn her class way she hot,nice professor love say exercise not NEG_really helpful learn class way hot
Kelly  Bailey,female,English,Humanities,2.0,poor,Prof. Bailey is an extremely helpful when I needed her. Always returned phone calls or emails when needed. I would highly recommend her for this online course!!!!!,prof bailey extremely helpful need her return phone call email need highly recommend her online course,prof bailey extremely helpful need return phone call email need highly recommend online course,prof bailey extremely helpful need her return phone call email need highly recommend her online course,prof bailey extremely helpful need return phone call email need highly recommend online course
Kelly  Bailey,female,English,Humanities,2.0,poor,"Hard class. Makes you submit papers to a site to ensure they are not plagerized before submitting them to her. Will hardly respond to your emails and when she does it isn\'t helpful at all. If you don\'t follow her format for your essays you can count on getting a horrible grade. Try to avoid this professor if you can. Run, run away fast.",hard class make submit paper site ensure not plagerized submit her hardly respond email she do not helpful not follow her format essay count get horrible grade try avoid professor run run away fast,hard class make submit paper site ensure not plagerized submit hardly respond email do not helpful not follow format essay count get horrible grade try avoid professor run run away fast,hard class make submit paper site ensure not NEG_plagerized submit her hardly respond email she do not NEG_helpful not NEG_follow her format essay count get horrible grade try avoid professor run run away fast,hard class make submit paper site ensure not NEG_plagerized submit hardly respond email do not NEG_helpful not NEG_follow format essay count get horrible grade try avoid professor run run away fast
Kelly  Bailey,female,English,Humanities,2.0,poor,"She\'s not very professional in her emails. If you don\'t follow the format she lays out exactly, you\'re grade is screwed. Taking her 8 week online class, and I\'m regretting it. She makes you do grammar and sentence correction assignments, which I haven\'t had to do since middle school. Don\'t really care for her at all.",she not very professional her email not follow format she lay exactly grade screw take her 8 week online class regret she make grammar sentence correction assignment not middle school not really care her,not very professional email not follow format lay exactly grade screw take 8 week online class regret make grammar sentence correction assignment not middle school not really care,she not NEG_very professional her email not NEG_follow format she lay exactly grade screw take her 8 week online class regret she make grammar sentence correction assignment not NEG_middle school not NEG_really care her,not NEG_very professional email not NEG_follow format lay exactly grade screw take 8 week online class regret make grammar sentence correction assignment not NEG_middle school not NEG_really care
Kelly  Bailey,female,English,Humanities,2.0,poor,"I serioulsy hate this class, I feel like she doesn\'t help at all. I took her online english comp I class. Dont make the mistake I did by taking her class.",serioulsy hate class feel like she do not help take her online english comp class dont make mistake do take her class,serioulsy hate class feel like do not help take online english comp class dont make mistake do take class,serioulsy hate class feel like she do not NEG_help take her online english comp class dont make mistake do take her class,serioulsy hate class feel like do not NEG_help take online english comp class dont make mistake do take class
Laura  Clark,female,English,Humanities,2.0,poor,Bad socializing skills and tough grader. Looks down on students and is extremely slow at grading and giving feedback on papers. Blames students for something that is the professor\'s fault. Should teach medieval literature instead of English.,bad socialize skill tough grader look student extremely slow grade give feedback paper blame student professor fault teach medieval literature instead english,bad socialize skill tough grader look student extremely slow grade give feedback paper blame student professor fault teach medieval literature instead english,bad socialize skill tough grader look student extremely slow grade give feedback paper blame student professor fault teach medieval literature instead english,bad socialize skill tough grader look student extremely slow grade give feedback paper blame student professor fault teach medieval literature instead english
Laura  Clark,female,English,Humanities,2.0,poor,Worst English professor I\'ve witnessed.,worst english professor witness,worst english professor witness,worst english professor witness,worst english professor witness
Laura  Clark,female,English,Humanities,2.0,poor,Extremely tough grader & takes rough drafts for a grade and usually fails the student. Terrible teacher; she uses 1st grade level sentences despite this being a college course. Has no set curriculum & gives out useless activities in class. She does not believe in climate change & she once failed a student\'s paper because they argued for it.,extremely tough grader take rough draft grade usually fail student terrible teacher she use 1st grade level sentence despite college course no set curriculum give useless activity class she do not believe climate change she fail student paper argue,extremely tough grader take rough draft grade usually fail student terrible teacher use 1st grade level sentence despite college course no set curriculum give useless activity class do not believe climate change fail student paper argue,extremely tough grader take rough draft grade usually fail student terrible teacher she use 1st grade level sentence despite college course no NEG_set curriculum give useless activity class she do not NEG_believe climate change she fail student paper argue,extremely tough grader take rough draft grade usually fail student terrible teacher use 1st grade level sentence despite college course no NEG_set curriculum give useless activity class do not NEG_believe climate change fail student paper argue
Laura  Clark,female,English,Humanities,2.0,poor,"She is very pleasant but grades rather hard. You can tell that she much prefers writing to teaching English. The worst thing about her was how unprepared she was, always running late. She can be a little rude sometimes, but overall she\'s a C-",she very pleasant grade hard tell she prefer write teach english worst thing her unprepared she run late she little rude overall she c,very pleasant grade hard tell prefer write teach english worst thing unprepared run late little rude overall c,she very pleasant grade hard tell she prefer write teach english worst thing her unprepared she run late she little rude overall she c,very pleasant grade hard tell prefer write teach english worst thing unprepared run late little rude overall c
Laura  Clark,female,English,Humanities,2.0,poor,"She SEEMS nice, but she grades extremely hard and unfair, she picks favorites. She failed me because of one flaw in one paper. Boo you",she nice she grade extremely hard unfair she pick favorite she fail flaw paper boo,nice grade extremely hard unfair pick favorite fail flaw paper boo,she nice she grade extremely hard unfair she pick favorite she fail flaw paper boo,nice grade extremely hard unfair pick favorite fail flaw paper boo
Laura  Clark,female,English,Humanities,2.0,poor,Laura is nice and fun. And she really knows alot about English. But don\'t write in the passive voice.,laura nice fun she really know alot english not write passive voice,laura nice fun really know alot english not write passive voice,laura nice fun she really know alot english not NEG_write passive voice,laura nice fun really know alot english not NEG_write passive voice
Shaowen  Wang,male,Geography,Humanities,2.3,poor,This is quite possibly the worst class I have taken here in terms of it being boring. He does not know how to teach at all. His voice make me want to stab my ears. Only go because his TA Eric Shook is fun to look at. Wait until the course goes online in the summer of 2012.,quite possibly worst class take term bore he do not know teach his voice make want stab ear his ta eric shake fun look wait course go online summer 2012,quite possibly worst class take term bore do not know teach voice make want stab ear ta eric shake fun look wait course go online summer 2012,quite possibly worst class take term bore he do not NEG_know teach his voice make want stab ear his ta eric shake fun look wait course go online summer 2012,quite possibly worst class take term bore do not NEG_know teach voice make want stab ear ta eric shake fun look wait course go online summer 2012
Shaowen  Wang,male,Geography,Humanities,2.3,poor,I took Dr Wang\'s new gis class in Spring 2008. He did not teach gis that well. All he taught about was why his prototype program is better than that of gis. His TA Miriam Cope tried to teach everyone gis principles though.,take dr wangs new gi class spring 2008 he do not teach gi he teach his prototype program better gi his ta miriam cope try teach gi principle,take dr wangs new gi class spring 2008 do not teach gi teach prototype program better gi ta miriam cope try teach gi principle,take dr wangs new gi class spring 2008 he do not NEG_teach gi he teach his prototype program better gi his ta miriam cope try teach gi principle,take dr wangs new gi class spring 2008 do not NEG_teach gi teach prototype program better gi ta miriam cope try teach gi principle
Rosalyn  Kahn,female,Communication,Humanities,2.0,poor,by far worst speech teacher! she has a website she created..if you do all the work there you will pass other then that dont even take her.she will ask for your numbers and CALL YOU to see if you are going to attend class.started with a full class with people trying to add ended up with 2 rows of people rather stay another sem then to take her class,far worst speech teacher she website she createdif work pas dont hershe ask number go attend classstarted class people try add end 2 row people stay sem her class,far worst speech teacher website createdif work pas dont hershe ask number go attend classstarted class people try add end 2 row people stay sem class,far worst speech teacher she website she createdif work pas dont hershe ask number go attend classstarted class people try add end 2 row people stay sem her class,far worst speech teacher website createdif work pas dont hershe ask number go attend classstarted class people try add end 2 row people stay sem class
Rosalyn  Kahn,female,Communication,Humanities,2.0,poor,"hated this class!the notes were absolute nonsense and did not help for exams.was confused about due dates all the time.this teacher is wack!she\'ll ask the class to raise their hands if they understand a topic, completely unnecessary.class so horrible i chose to fail rather than going to class again.",hat classthe note absolute nonsense do not help examswas confuse date timethis teacher wackshe ask class raise hand understand topic completely unnecessaryclass so horrible choose fail go class,hat classthe note absolute nonsense do not help examswas confuse date timethis teacher wackshe ask class raise hand understand topic completely unnecessaryclass so horrible choose fail go class,hat classthe note absolute nonsense do not NEG_help examswas confuse date timethis teacher wackshe ask class raise hand understand topic completely unnecessaryclass so horrible choose fail go class,hat classthe note absolute nonsense do not NEG_help examswas confuse date timethis teacher wackshe ask class raise hand understand topic completely unnecessaryclass so horrible choose fail go class
Rosalyn  Kahn,female,Communication,Humanities,2.0,poor,"There is only 4 speeches, & a couple of other assignments. She has a website that has examples so it\'s not hard to do the assignments. The book is also helpful. However, at time she can be confusing, so simply ask her to explain again or talk to her alone.She does offer extra credit as well. She is a great teacher who cares for her students.",4 speech couple assignment she website example so not hard assignment book helpful time she confuse so simply ask her explain talk her aloneshe do offer extra credit she great teacher care her student,4 speech couple assignment website example so not hard assignment book helpful time confuse so simply ask explain talk aloneshe do offer extra credit great teacher care student,4 speech couple assignment she website example so not NEG_hard assignment book helpful time she confuse so simply ask her explain talk her aloneshe do offer extra credit she great teacher care her student,4 speech couple assignment website example so not NEG_hard assignment book helpful time confuse so simply ask explain talk aloneshe do offer extra credit great teacher care student
Rosalyn  Kahn,female,Communication,Humanities,2.0,poor,"As soon as she made everybody get up from their seats so we could sit alphabetically, I was out of there. We\'re in college, not in elementary school. Her itinerary for the class was extremely confusing. The first day of class, we had at least 8 things to do for the next class. I want to be comfortable in speech class, not angry. I dropped the class",soon she everybody seat so sit alphabetically college not elementary school her itinerary class extremely confuse day class 8 thing class want comfortable speech class not angry drop class,soon everybody seat so sit alphabetically college not elementary school itinerary class extremely confuse day class 8 thing class want comfortable speech class not angry drop class,soon she everybody seat so sit alphabetically college not NEG_elementary school her itinerary class extremely confuse day class 8 thing class want comfortable speech class not NEG_angry drop class,soon everybody seat so sit alphabetically college not NEG_elementary school itinerary class extremely confuse day class 8 thing class want comfortable speech class not NEG_angry drop class
Rosalyn  Kahn,female,Communication,Humanities,2.0,poor,Terrible! this teacher is so confusing I thought I was in a different class when I came out of there. Keeps sutdents late all the time and assignments are boring and cheesy. Do not take her courses.. she is not worth the draaagg..,terrible teacher so confuse think different class come keep sutdents late time assignment bore cheesy not her course she not worth draaagg,terrible teacher so confuse think different class come keep sutdents late time assignment bore cheesy not course not worth draaagg,terrible teacher so confuse think different class come keep sutdents late time assignment bore cheesy not NEG_her course she not NEG_worth draaagg,terrible teacher so confuse think different class come keep sutdents late time assignment bore cheesy not NEG_course not NEG_worth draaagg
Rosalyn  Kahn,female,Communication,Humanities,2.0,poor,"Hated her class... She is so confusing... Changes the syllabus every week.. Talks too much about herself.. She has a very annoying personality.. Really hated her class... Just follow her stupid website and you\'ll do fine. That is if she doesn\'t change it.. MATTER OF FACT, Skip her class all together if you can.. We started with 25 and ended with 9",hat her class she so confuse change syllabus week talk too she very annoy personality really hat her class just follow her stupid website fine she do not change matter fact skip her class start 25 end 9,hat class so confuse change syllabus week talk too very annoy personality really hat class just follow stupid website fine do not change matter fact skip class start 25 end 9,hat her class she so confuse change syllabus week talk too she very annoy personality really hat her class just follow her stupid website fine she do not NEG_change matter fact skip her class start 25 end 9,hat class so confuse change syllabus week talk too very annoy personality really hat class just follow stupid website fine do not NEG_change matter fact skip class start 25 end 9
Rosalyn  Kahn,female,Communication,Humanities,2.0,poor,"Hated her class... She is so confusing... Changes the syllabus every week.. Talks too much about herself.. She has a very annoying personality.. Really hated her class... Just follow her stupid website and you\'ll do fine. That is if she doesn\'t change it.. MATTER OF FACT, Skip her class all together if you can.. We started with 25 and ended with 9.",hat her class she so confuse change syllabus week talk too she very annoy personality really hat her class just follow her stupid website fine she do not change matter fact skip her class start 25 end 9,hat class so confuse change syllabus week talk too very annoy personality really hat class just follow stupid website fine do not change matter fact skip class start 25 end 9,hat her class she so confuse change syllabus week talk too she very annoy personality really hat her class just follow her stupid website fine she do not NEG_change matter fact skip her class start 25 end 9,hat class so confuse change syllabus week talk too very annoy personality really hat class just follow stupid website fine do not NEG_change matter fact skip class start 25 end 9
Rosalyn  Kahn,female,Communication,Humanities,2.0,poor,"She\'s ok. 7 out of 10. She tells you what she wants in her class but she can be confusing sometimes because she talks fast and would jump from one topic to another. I think she\'s not intimidating at all. She tries hard to make her class fun but sometimes she would turn out corny. I like her though, she made me feel comfortable doing my speeches.",she ok 7 10 she tell she want her class she confuse she talk fast jump topic think she not intimidate she try hard make her class fun she turn corny like her she feel comfortable do speech,ok 7 10 tell want class confuse talk fast jump topic think not intimidate try hard make class fun turn corny like feel comfortable do speech,she ok 7 10 she tell she want her class she confuse she talk fast jump topic think she not NEG_intimidate she try hard make her class fun she turn corny like her she feel comfortable do speech,ok 7 10 tell want class confuse talk fast jump topic think not NEG_intimidate try hard make class fun turn corny like feel comfortable do speech
Frank  Espinoza,male,Psychology,Humanities,1.5,poor,"Honestly, he was a good teacher. He was strict and didn\'t like talking, which is perfectly fine. It means he doesn\'t want to be disrespected. He jokes around and is fun to be around. He gives you study guides for the test and explains everything.",honestly he good teacher he strict do not like talk perfectly fine mean he do not want disrespect he joke fun he give study guide test explain,honestly good teacher strict do not like talk perfectly fine mean do not want disrespect joke fun give study guide test explain,honestly he good teacher he strict do not NEG_like talk perfectly fine mean he do not NEG_want disrespect he joke fun he give study guide test explain,honestly good teacher strict do not NEG_like talk perfectly fine mean do not NEG_want disrespect joke fun give study guide test explain
Frank  Espinoza,male,Psychology,Humanities,1.5,poor,"talks about his life most of the time. I only stayed in his class because of my huge interest in psychology. Not recommended to anyone, especially if your planning to take It at 8am",talk his life time stay his class huge psychology not recommend especially plan 8am,talk life time stay class huge psychology not recommend especially plan 8am,talk his life time stay his class huge psychology not NEG_recommend especially plan 8am,talk life time stay class huge psychology not NEG_recommend especially plan 8am
Frank  Espinoza,male,Psychology,Humanities,1.5,poor,"He is a very rude HARD ASS!!! careless about his students! talks constantly about his previous jobs and his personal life, holds himself higher then others and constantly told students ""you know ur going to have to repeat my course next semester! Absoultly no encourgement!!!! I passed the class just because I had to PROVE HIM WRONG LOL!",he very rude hard as careless his student talk constantly his previous job his personal life hold higher constantly tell student know ur go repeat course semester absoultly no encourgement pas class just prove him wrong lol,very rude hard as careless student talk constantly previous job personal life hold higher constantly tell student know ur go repeat course semester absoultly no encourgement pas class just prove wrong lol,he very rude hard as careless his student talk constantly his previous job his personal life hold higher constantly tell student know ur go repeat course semester absoultly no NEG_encourgement pas class just prove him wrong lol,very rude hard as careless student talk constantly previous job personal life hold higher constantly tell student know ur go repeat course semester absoultly no NEG_encourgement pas class just prove wrong lol
Frank  Espinoza,male,Psychology,Humanities,1.5,poor,"NOT A SOCIOLOGY CLASS AT ALL, SEEMED MORE OF A CRIMINAL JUSTICE CLASS, CONSTANTLY TALKED ABOUT HIS PROBATION JOB. VERY RUDE AND DOESNT WORK WITH HIS STUDENTS IF A TOPIC IS UNCLEAR.",not sociology class criminal justice class constantly talk his probation job very rude doesnt work his student topic unclear,not sociology class criminal justice class constantly talk probation job very rude doesnt work student topic unclear,not NEG_sociology class criminal justice class constantly talk his probation job very rude doesnt work his student topic unclear,not NEG_sociology class criminal justice class constantly talk probation job very rude doesnt work student topic unclear
Frank  Espinoza,male,Psychology,Humanities,1.5,poor,you have to do 10 one page movie assignments and your regular 80 question test midterm final all that good stuff. He tells the same stories and is kinda rude and a ****. Not approachable at all.,10 page movie assignment regular 80 question test midterm final good stuff he tell story kinda rude not approachable,10 page movie assignment regular 80 question test midterm final good stuff tell story kinda rude not approachable,10 page movie assignment regular 80 question test midterm final good stuff he tell story kinda rude not NEG_approachable,10 page movie assignment regular 80 question test midterm final good stuff tell story kinda rude not NEG_approachable
Frank  Espinoza,male,Psychology,Humanities,1.5,poor,you have to do 10 one page movie assignments and your regular 80 question test midterm final all that good stuff. He tells the same stories and is kinda rude and a ****. Not approachable at all.,10 page movie assignment regular 80 question test midterm final good stuff he tell story kinda rude not approachable,10 page movie assignment regular 80 question test midterm final good stuff tell story kinda rude not approachable,10 page movie assignment regular 80 question test midterm final good stuff he tell story kinda rude not NEG_approachable,10 page movie assignment regular 80 question test midterm final good stuff tell story kinda rude not NEG_approachable
Sally  Staruch,female,Anthropology,Humanities,1.0,poor,"Horrible teacher, she is so old you\'d think she would have experience with teaching but she doesn\'t. She relies on the book and cd-rom for the students to teach themselves and spends the whole 2.5 hour class period rambling about useless information. She doesn\'t even incorporate terms from the book. Do not reccomend for any class whatsoever!",horrible teacher she so old think she experience teach she do not she rely book cdrom student teach spend 25 hour class period ramble useless information she do not incorporate term book not reccomend class whatsoever,horrible teacher so old think experience teach do not rely book cdrom student teach spend 25 hour class period ramble useless information do not incorporate term book not reccomend class whatsoever,horrible teacher she so old think she experience teach she do not NEG_she rely book cdrom student teach spend 25 hour class period ramble useless information she do not NEG_incorporate term book not NEG_reccomend class whatsoever,horrible teacher so old think experience teach do not NEG_rely book cdrom student teach spend 25 hour class period ramble useless information do not NEG_incorporate term book not NEG_reccomend class whatsoever
Moira L  McConnell,female,Law,Humanities,2.4,poor,"I really appreciated how we did a practice test in class and she gave us individual comments. Overall, she was okay. I was disappointed in her lack of an open door policy (which is supposed to be traditional for faculty at Dal Law). But I like how she had Prof. Yogis (emeritus) sub for classes instead of making us do double header make up classes.",really appreciate do practice test class she give individual comment overall she okay disappoint her lack open door policy suppose traditional faculty dal law like she prof yogi emeritus sub class instead make double header make class,really appreciate do practice test class give individual comment overall okay disappoint lack open door policy suppose traditional faculty dal law like prof yogi emeritus sub class instead make double header make class,really appreciate do practice test class she give individual comment overall she okay disappoint her lack open door policy suppose traditional faculty dal law like she prof yogi emeritus sub class instead make double header make class,really appreciate do practice test class give individual comment overall okay disappoint lack open door policy suppose traditional faculty dal law like prof yogi emeritus sub class instead make double header make class
Moira L  McConnell,female,Law,Humanities,2.3,poor,.,,,,
Moira L  McConnell,female,Law,Humanities,2.4,poor,"She seems bored with the subject matter and calls on people incessantly to go over each case read for that day. I like to be taught by the professor, not my fellow classmates or myself at home. The class is stressful, and her method makes it hard for me to pay attention.",she bore subject matter call people incessantly case read day like teach professor not fellow classmate home class stressful her method make hard pay attention,bore subject matter call people incessantly case read day like teach professor not fellow classmate home class stressful method make hard pay attention,she bore subject matter call people incessantly case read day like teach professor not NEG_fellow classmate home class stressful her method make hard pay attention,bore subject matter call people incessantly case read day like teach professor not NEG_fellow classmate home class stressful method make hard pay attention
Moira L  McConnell,female,Law,Humanities,2.4,poor,"As long as you\'re okay doing all the learning on your own, then you\'ll be fine with her.",long okay do learn fine her,long okay do learn fine,long okay do learn fine her,long okay do learn fine
Dorothea  Dunayer,female,English,Humanities,1.6,poor,Do not take her on line class.,not her line class,not line class,not NEG_her line class,not NEG_line class
Dorothea  Dunayer,female,English,Humanities,1.6,poor,"took online class- lot\'s of busywork to keep you ""participating"". I was scared to have her because most of her reviews on here are not great, but she really wasn\'t that bad. Very accommodating when I had a late assignment or 2. Her feedback was clear to me and overall, she could have definitely been tougher with her grading. Not bad at all..",take online class lot busywork participate scar her her review not great she really not bad very accommodate late assignment 2 her feedback clear overall she definitely tougher her grade not bad,take online class lot busywork participate scar review not great really not bad very accommodate late assignment 2 feedback clear overall definitely tougher grade not bad,take online class lot busywork participate scar her her review not NEG_great she really not NEG_bad very accommodate late assignment 2 her feedback clear overall she definitely tougher her grade not NEG_bad,take online class lot busywork participate scar review not NEG_great really not NEG_bad very accommodate late assignment 2 feedback clear overall definitely tougher grade not NEG_bad
Dorothea  Dunayer,female,English,Humanities,1.6,poor,Took the online class..I concur with all of the above. My opinion is she thinks she is a Harvard professor!,take online classi concur opinion she think she harvard professor,take online classi concur opinion think harvard professor,take online classi concur opinion she think she harvard professor,take online classi concur opinion think harvard professor
Dorothea  Dunayer,female,English,Humanities,1.6,poor,"this lady is crazy!!! first she had no idea how to use blackboard, she NEVER had anything positive to say about ur essays and she thinks that because we are college students we have no lives. if we had an essay due the 5, our rough draft for the next weeks essay was due the 6. its just not possible...STAY AWAY!!!",lady crazy she no idea use blackboard she never positive say ur essay she think college student no live essay 5 rough draft week essay 6 just not possiblestay away,crazy no idea use blackboard never positive say ur essay think college student no live essay 5 rough draft week essay 6 just not possiblestay away,lady crazy she no NEG_idea use blackboard she never NEG_positive say ur essay she think college student no NEG_live essay 5 rough draft week essay 6 just not NEG_possiblestay away,crazy no NEG_idea use blackboard never NEG_positive say ur essay think college student no NEG_live essay 5 rough draft week essay 6 just not NEG_possiblestay away
Dorothea  Dunayer,female,English,Humanities,1.6,poor,"Essays were graded from 100 point system. After the semester, tells us grade system was off. Essays were supposed to be out of 125 points. So in all of her genious-ness, she adds 10 points to our original grade. I got a 87 from 100 on the first essay( 87% B+). At the end of the semester: 87+10 out of 125 is now a (77% C+)STAY AWAY. IDIOT!!!!!!",essay grade 100 point semester tell grade essay suppose 125 point so her geniousness she add 10 point original grade get 87 100 essay 87 b end semester 8710 125 77 cstay away idiot,essay grade 100 point semester tell grade essay suppose 125 point so geniousness add 10 point original grade get 87 100 essay 87 b end semester 8710 125 77 cstay away idiot,essay grade 100 point semester tell grade essay suppose 125 point so her geniousness she add 10 point original grade get 87 100 essay 87 b end semester 8710 125 77 cstay away idiot,essay grade 100 point semester tell grade essay suppose 125 point so geniousness add 10 point original grade get 87 100 essay 87 b end semester 8710 125 77 cstay away idiot
Dorothea  Dunayer,female,English,Humanities,1.6,poor,"Online class had 2 diff. syllabus?. After sending diagnostic essay in beginning of class, essay was sent back with attachment...her PROPER MLA template to use. Used template all semester. Week before the class is finished, I get my last essay back (C+) MLA format was wrong. IT WAS HER FORMAT. I USED HER FILE. SHE WAS THE AUTHOR. USELESS!!!!!!!!!!",online class 2 diff syllabus send diagnostic essay begin class essay send attachmenther proper mla template use use template semester week class finish essay c mla format wrong her format use her file she author useless,online class 2 diff syllabus send diagnostic essay begin class essay send attachmenther proper mla template use use template semester week class finish essay c mla format wrong format use file author useless,online class 2 diff syllabus send diagnostic essay begin class essay send attachmenther proper mla template use use template semester week class finish essay c mla format wrong her format use her file she author useless,online class 2 diff syllabus send diagnostic essay begin class essay send attachmenther proper mla template use use template semester week class finish essay c mla format wrong format use file author useless
Dorothea  Dunayer,female,English,Humanities,1.6,poor,will never say postive things about the papers you write and hates everything you write if she is against it. HORRIBLE TEACHER!,never say postive thing paper write hat write she horrible teacher,never say postive thing paper write hat write horrible teacher,never NEG_say postive thing paper write hat write she horrible teacher,never NEG_say postive thing paper write hat write horrible teacher
Dorothea  Dunayer,female,English,Humanities,1.6,poor,not a great teacher.,not great teacher,not great teacher,not NEG_great teacher,not NEG_great teacher
